version,code,description,release_date
"",CQA,FOSAMAX,
"",CQA,ACIDO ALENDRONICO TECNIGEN,
"",CQA,ACIDO ALENDRONICO ZENTIVA,
"",CQA,ALENDRONATO SUN,
"",CQA,NOFRATTIL,
"",CQA,ALENDRONATO DOC GENERICI,
"",CQA,ALENDROS,
"",CQA,OSTEUM,
"",CQA,ALENDRONATO TEVA,
"",CQA,ALENDRONATO EG,
"",CQA,ACIDO ALENDRONICO ALTER,
"",CQA,ASTON,
"",CQA,FOSAMAX,
"",CQA,DORYX,
"",CQA,GLAMOR,
"",CQA,ALENIC,
"",CQA,ADRONAT,
"",CQA,PORODRON,
"",CQA,ACIDO ALENDRONICO GERMED,
"",CQA,REALEN,
"",CQA,ALENDRONATO MYLAN GENERICS,
"",CQA,ACIDO ALENDRONICO AUROBINDO,
"",CQA,NEADRALE,
"",CQA,ALENDRONATO ALMUS,
"",CQA,LOSS,
"",CQA,ALENDRONATO SANDOZ GMBH,
"",CQD,PORODRON,
"",CQD,NEADRALE,
"",CQD,ALENDRONATO DOC GENERICI,
"",CQD,ALENDRONATO EG,
"",CQD,ASTON,
"",CQD,LOSS,
"",CQD,ALENDRONATO SANDOZ GMBH,
"",CQD,ACIDO ALENDRONICO AUROBINDO,
"",CQD,ALENDRONATO TEVA,
"",CQD,DRALENOS,
"",CQD,ACIDO ALENDRONICO EUROGENERICI,
"",CR8,LIFEROL,
"",CR8,ATIMOS,
"",CR9,FOROTAN,
"",CR9,LEVOVENT,
"",CR9,FORTASINT,
"",CRA,FORMOTEROLO VIATRIS NOVOLIZER,
"",CRA,OXIS,
"",CRA,FORTASINT,
"",CRA,FORMOTEROLO EG,
"",CRA,LEVOVENT,
"",CRA,KUROVENT,
"",CRA,FORADIL,
"",CSA,MEPRAL,
"",CSA,OMEPRAZOLO ZENTIVA ITALIA,
"",CSA,OMEPRAZOLO ABC,
"",CSA,OMEPRAZOLO TEVA ITALIA,
"",CSA,ANTRA,
"",CSA,OMEPRAZOLO SUN,
"",CSA,OMEPRAZOLO ARISTO,
"",CSA,OMEPRAZOLO AUROBINDO PHARMA ITALIA,
"",CSA,OMEPRAZOLO ALMUS PHARMA,
"",CSA,OMEPRAZOLO ZENTIVA ITALIA,
"",CSA,OMEPRAZOLO MYLAN PHARMA,
"",CSA,OMEPRAZOLO SANDOZ GMBH,
"",CSA,OMEPRAZEN,
"",CSA,OMEPRAZOLO HEXAL A/S,
"",CSA,OMEPRAZOLO GIT,
"",CSA,OMEPRAZOLO ALTER,
"",CSA,OMEPRAZOLO PENSA,
"",CSA,OMEPRAZOLO PHARMACARE,
"",CSA,OMEPRAZOLO DOC GENERICI,
"",CSA,LOSEC,
"",CSA,OMEPRAZOLO PENSA,
"",CSA,OMEPRAZOLO EG STADA,
"",CSB,OMEPRAZOLO SANDOZ GMBH,
"",CSB,OMEPRAZOLO ARISTO,
"",CSB,OMEPRAZOLO TECNIGEN,
"",CSB,OMEPRAZOLO ALTER,
"",CSB,OMEPRAZOLO ZENTIVA ITALIA,
"",CSB,OMEPRAZOLO FG,
"",CSB,OMEPRAZOLO PENSA,
"",CSB,OMEPRAZEN,
"",CSB,OMEPRAZOLO MYLAN PHARMA,
"",CSB,LIMNOS,
"",CSB,OMEPRAZOLO AUROBINDO PHARMA ITALIA,
"",CSB,OMOLIN,
"",CSB,OMEPRAZOLO ZENTIVA ITALIA,
"",CSB,MEPRAL,
"",CSB,OMEPRAZOLO ALMUS,
"",CSB,OMEPRAZOLO AUROBINDO PHARMA ITALIA,
"",CSB,OMEPRAZOLO SUN,
"",CSB,PROTEC,
"",CSB,LOSEC,
"",CSB,KRUXAGON,
"",CSB,OMEPRAZOLO P-CARE,
"",CSB,OMEPRAZOLO HEXAL A/S,
"",CSB,OMEPRAZOLO EG STADA,
"",CSB,ANTRA,
"",CSB,OMEPRAZOLO ALMUS PHARMA,
"",CSB,OMEPRAZOLO ABC,
"",CSB,NANSEN,
"",CSB,OMEPRAZOLO PHARMACARE,
"",CSB,KOMEZOL,
"",CSB,OMEPRAZOLO GIT,
"",CSB,OMEPRAZOLO PENSA,
"",CSB,ULCEZOL,
"",CSB,MARICRIO,
"",CSB,CLETUS,
"",CSB,ANADIR,
"",CSB,OMEPRAZOLO TEVA ITALIA,
"",CSB,OMEPRAZOLO DOC GENERICI,
"",CTA,PANTOPRAZOLO TEVA ITALIA,
"",CTA,PEPTAZOL,
"",CTA,PANTOPRAZOLO AUROBINDO,
"",CTA,PANTORC,
"",CTA,PANCLEUS,
"",CTA,PANTORC,
"",CTA,PANTOPRAZOLO TEVA ITALIA,
"",CTA,PEPTAZOL,
"",CTA,PANTORC,
"",CTA,NOLPAZA,
"",CTA,PANTOPAN,
"",CTA,GASTROLOC,
"",CTA,PANTORC,
"",CTA,APPRYO,
"",CTA,INIPANT,
"",CTA,PANTOPRAZOLO MYLAN,
"",CTA,PANTOPRAZOLO ALTER,
"",CTA,PANTOPRAZOLO PENSA,
"",CTA,ZOLONIB,
"",CTA,PANTOPRAZOLO ARISTO PHARMA,
"",CTA,PANTORC,
"",CTA,PANTORC,
"",CTA,PANTORC,
"",CTA,TECNOZOL,
"",CTA,PANTOPRAZOLO DOC,
"",CTA,PANTORC,
"",CTA,PANTORC,
"",CTA,INIZOL,
"",CTA,PANTOPRAZOLO ALMUS,
"",CTA,PANTOPRAZOLO PENSA,
"",CTA,PANTOPRAZOLO SANDOZ,
"",CTA,PANTORC,
"",CTA,PANTOREX,
"",CTA,PANTORC,
"",CTA,PANTOPRAZOLO KRKA,
"",CTA,PANTORC,
"",CTA,PANTORC,
"",CTA,PANTOPRAZOLO AUROBINDO,
"",CTA,PANTOPRAZOLO ARISTO,
"",CTA,ZOLIUM,
"",CTA,PANTOPRAZOLO EG,
"",CTA,PANTOPRAZOLO TECNIGEN ITALIA,
"",CTA,PANTORC,
"",CTA,PANTORC,
"",CTA,PANTORC,
"",CTA,PEPTAZOL,
"",CTA,PANTOPRAZOLO ZENTIVA,
"",CTA,PANTOPRAZOLO SANDOZ,
"",CTA,PANTORC,
"",CTA,PANTOPRAZOLO SUN PHARMACEUTICAL INDUSTRIES LIMITED,
"",CTA,PANTORC,
"",CTA,PANTOFIR,
"",CTA,PANTOPRAZOLO GIT,
"",CTA,PANTOPRAZOLO ABC,
"",CTA,PANTOPRAZOLO MYLAN GENERICS,
"",CTA,PANTECTA,
"",CTA,PANTOPRAZOLO SANDOZ,
"",CTA,PANTORC,
"",CTA,PANTORC,
"",CTA,PEPTAZOL,
"",CTA,PRINZOL,
"",CTA,PANTORC,
"",CTB,PANTORC,
"",CTB,PEPTAZOL,
"",CTB,PANTORC,
"",CTB,PEPTAZOL,
"",CTB,PANTOPRAZOLO PENSA,
"",CTB,PANTORC,
"",CTB,PANTOPRAZOLO ARISTO PHARMA,
"",CTB,PANTOPRAZOLO MYLAN,
"",CTB,PANTORC,
"",CTB,PANTORC,
"",CTB,PANTOPRAZOLO DOC,
"",CTB,PANTORC,
"",CTB,PANTORC,
"",CTB,PANTOPAN,
"",CTB,PANTOPRAZOLO SANDOZ,
"",CTB,PANTORC,
"",CTB,PANTORC,
"",CTB,PANTOPRAZOLO ZENTIVA,
"",CTB,PANTORC,
"",CTB,PANTORC,
"",CTB,PANTOFIR,
"",CTB,PEPTAZOL,
"",CTB,PANTOPRAZOLO KRKA,
"",CTB,PANTORC,
"",CTB,INIZOL,
"",CTB,PEPTAZOL,
"",CTB,PANTOPRAZOLO ALTER,
"",CTB,PANTOPRAZOLO TEVA ITALIA,
"",CTB,PANTOPRAZOLO TEVA ITALIA,
"",CTB,PANTOPRAZOLO PENSA,
"",CTB,PANTOPRAZOLO EG,
"",CTB,PANTORC,
"",CTB,PANTORC,
"",CTB,PANTORC,
"",CTB,PANTORC,
"",CTB,PANTORC,
"",CTB,PANTOPRAZOLO SUN PHARMACEUTICAL INDUSTRIES LIMITED,
"",CTB,ZOLONIB,
"",CTB,TECNOZOL,
"",CTB,PANTOPRAZOLO AUROBINDO,
"",CTB,PANTOPRAZOLO ARISTO,
"",CTB,PANTORC,
"",CTB,PANTECTA,
"",CTB,APPRYO,
"",CTB,PEPTAZOL,
"",CTB,PANTORC,
"",CTB,PANTOPRAZOLO SANDOZ,
"",CTB,PANTOPRAZOLO TEVA ITALIA,
"",CTB,PANCLEUS,
"",CTB,PANTORC,
"",CTB,PANTOPRAZOLO GIT,
"",CTB,PANTOPRAZOLO ALMUS,
"",CTB,PANTOREX,
"",CTB,PANTOPRAZOLO ABC,
"",CTB,NOLPAZA,
"",CTB,GASTROLOC,
"",CTB,PANTOPRAZOLO SANDOZ,
"",CTB,PANTOPRAZOLO AUROBINDO,
"",CTB,INIPANT,
"",CTB,PRINZOL,
"",CTB,ZOLIUM,
"",CTB,PANTORC,
"",CTB,PANTORC,
"",CTB,PANTOPRAZOLO TECNIGEN ITALIA,
"",CTB,PANTORC,
"",CUA,RABEPRAZOLO ZENTIVA,
"",CUA,RABEPRAZOLO SOS,
"",CUA,RABEPRAZOLO TEVA,
"",CUA,RABEPRAZOLO SUN,
"",CUA,PARIET,
"",CUA,RABEPRAZOLO EG STADA,
"",CUA,RABEPRAZOLO DOC GENERICI,
"",CUA,RABEX,
"",CUA,RABEPRAZOLO ALTER,
"",CUA,RABEPRAZOLO PENSA PHARMA,
"",CUA,RABEPRAZOLO KRKA,
"",CUA,RABEPRAZOLO SANDOZ,
"",CUA,STARAB,
"",CUB,RABEPRAZOLO SANDOZ,
"",CUB,RABEPRAZOLO KRKA,
"",CUB,RABEX,
"",CUB,RABEPRAZOLO TEVA,
"",CUB,RABEPRAZOLO PENSA PHARMA,
"",CUB,RABEPRAZOLO AUROBINDO ITALIA,
"",CUB,RABEPRAZOLO ALTER,
"",CUB,RABEPRAZOLO SUN,
"",CUB,RABEPRAZOLO SOS,
"",CUB,RABEPRAZOLO EG STADA,
"",CUB,RABEPRAZOLO DOC GENERICI,
"",CUB,PARIET,
"",CUB,RABEPRAZOLO TECNIGEN,
"",CUB,RABEPRAZOLO ZENTIVA,
"",CUB,STARAB,
"",CVA,NEXIUM,
"",CVA,COLLEZOES,
"",CVA,ESOMEPRAZOLO EG,
"",CVA,EZORAN,
"",CVA,ESOMEPRAZOLO SANDOZ,
"",CVA,ESOMEPRAZOLO SUN PHARMACEUTICAL INDUSTRIES (EUROPE) BV,
"",CVA,ESOMEPRAZOLO ALMUS PHARMA,
"",CVA,ESOMEPRAZOLO GIT,
"",CVA,AXAGON,
"",CVA,ESOMEPRAZOLO DOC GENERICI,
"",CVA,ESOMEPRAZOLO ARISTO,
"",CVA,ESOMEPRAZOLO DOC GENERICS,
"",CVA,ESOMEPRAZOLO DOC,
"",CVA,ABIGERD,
"",CVA,ARILIAR,
"",CVA,ESOMEPRAZOLO ZENTIVA,
"",CVA,ESOMEPRAZOLO MYLAN GENERICS,
"",CVA,ESOPIR,
"",CVA,ESOMEPRAZOLO TEVA ITALIA,
"",CVA,ESOMEPRAZOLO AUROBINDO,
"",CVA,ESOMEPRAZOLO SANDOZ,
"",CVA,GASTRES,
"",CVA,ESODOR,
"",CVA,ESOMEPRAZOLO KRKA,
"",CVA,ESOPRAL,
"",CVA,ESOMEPRAZOLO ALTER,
"",CVA,LUCEN,
"",CVA,ESOMEPRAZOLO MYLAN GENERICS ITALIA,
"",CVA,ESOMEPRAZOLO EG STADA,
"",CVA,ESOMEPRAZOLO PENSA PHARMA,
"",CVA,ESOMEPRAZOLO SUN PHARMACEUTICAL INDUSTRIES (EUROPE) BV,
"",CVA,ESOMEPRAZOLO PENSA PHARMA,
"",CVB,AXAGON,
"",CVB,NEXIUM,
"",CVB,ESOMEPRAZOLO DOC GENERICI,
"",CVB,GASTRES,
"",CVB,ESOMEPRAZOLO MYLAN GENERICS ITALIA,
"",CVB,ESOMEPRAZOLO ZENTIVA,
"",CVB,ABIGERD,
"",CVB,ESOMEPRAZOLO PENSA PHARMA,
"",CVB,ESOMEPRAZOLO PENSA PHARMA,
"",CVB,ESOMEPRAZOLO TEVA ITALIA,
"",CVB,ESOMEPRAZOLO SUN PHARMACEUTICAL INDUSTRIES (EUROPE) BV,
"",CVB,ESOMEPRAZOLO SUN PHARMACEUTICAL INDUSTRIES (EUROPE) BV,
"",CVB,COLLEZOES,
"",CVB,ESODOR,
"",CVB,LUCEN,
"",CVB,ESOMEPRAZOLO AUROBINDO,
"",CVB,ESOMEPRAZOLO EG,
"",CVB,ESOMEPRAZOLO ALTER,
"",CVB,ESOMEPRAZOLO EG STADA,
"",CVB,ESOMEPRAZOLO GIT,
"",CVB,ARILIAR,
"",CVB,ESOMEPRAZOLO DOC,
"",CVB,ESOMEPRAZOLO ARISTO,
"",CVB,ESOPRAL,
"",CVB,ESOMEPRAZOLO SANDOZ,
"",CVB,ESOMEPRAZOLO DOC GENERICS,
"",CVB,ESOPIR,
"",CVB,ESOMEPRAZOLO SANDOZ,
"",CVB,ESOMEPRAZOLO KRKA,
"",CVB,EZORAN,
"",CVB,ESOMEPRAZOLO ALMUS PHARMA,
"",CVB,ESOMEPRAZOLO MYLAN GENERICS,
"",CWA,MELOXICAM EG,
"",CWA,MOBIC,
"",CWA,MELOXICAM HEXAL,
"",CWA,MELOXICAM ZENTIVA,
"",CWA,MELOXICAM MYLAN GENERICS,
"",CWB,MELOXICAM MYLAN GENERICS,
"",CWB,MOBIC,
"",CYA,BISOPROLOLO DOC GENERICS,
"",CYA,BISOPROLOLO ALMUS,
"",CYA,BISOPROLOLO PENSA,
"",CYA,BISOPROLOLO TEVA,
"",CYA,BISOPROLOLO AHCL,
"",CYA,BISOPROLOLO MYLAN,
"",CYA,CARDICOR,
"",CYA,BISOPROLOLO ZENTIVA,
"",CYA,BISOPROLOLO AUROBINDO PHARMA ITALIA,
"",CYA,CONGESCOR,
"",CYA,SEQUACOR,
"",CYA,CONCOR,
"",CYA,BISOPROLOLO SANDOZ,
"",CYA,BISOPROLOLO KRKA,
"",CYA,BISOPROLOLO EG,
"",CYA,BISOPROLOLO ZENTIVA GENERICS,
"",CYB,BISOPROLOLO TEVA,
"",CYB,CONGESCOR,
"",CYB,BISOPROLOLO ALMUS,
"",CYB,SEQUACOR,
"",CYB,BISOPROLOLO MYLAN,
"",CYB,BISOPROLOLO AUROBINDO PHARMA ITALIA,
"",CYB,BISOPROLOLO PENSA,
"",CYB,BISOPROLOLO EG,
"",CYB,CONGESCOR,
"",CYB,BISOPROLOLO AHCL,
"",CYB,BISOPROLOLO KRKA,
"",CYB,CONGESCOR,
"",CYB,BISOPROLOLO ZENTIVA GENERICS,
"",CYB,CONGESCOR,
"",CYB,CARDICOR,
"",CYB,CONGESCOR,
"",CYB,BISOPROLOLO DOC GENERICS,
"",CYB,BISOPROLOLO SANDOZ,
"",CYB,CONGESCOR,
"",CYC,CONGESCOR,
"",CYC,BISOPROLOLO DOC GENERICS,
"",CYC,BISOPROLOLO PENSA PHARMA,
"",CYC,CONGESCOR,
"",CYC,BISOPROLOLO TEVA,
"",CYC,BISOPROLOLO SANDOZ,
"",CYC,BISOPROLOLO ALMUS,
"",CYC,BISOPROLOLO ZENTIVA GENERICS,
"",CYC,CARDICOR,
"",CYC,CONGESCOR,
"",CYC,CONGESCOR,
"",CYC,BISOPROLOLO EG STADA,
"",CYC,SEQUACOR,
"",CYC,BISOPROLOLO MYLAN,
"",CYC,CARDICOR,
"",CYD,CONGESCOR,
"",CYD,CONGESCOR,
"",CYD,CONGESCOR,
"",CYD,BISOPROLOLO ZENTIVA GENERICS,
"",CYD,BISOPROLOLO KRKA,
"",CYD,BISOPROLOLO SANDOZ,
"",CYD,CONGESCOR,
"",CYD,BISOPROLOLO EG STADA,
"",CYD,CONGESCOR,
"",CYD,CONGESCOR,
"",CYD,CARDICOR,
"",CYD,CONGESCOR,
"",CYD,CONGESCOR,
"",CYD,CONGESCOR,
"",CYD,BISOPROLOLO ZENTIVA,
"",CYD,BISOPROLOLO ALMUS,
"",CYD,BISOPROLOLO ACCORD HEALTHCARE,
"",CYD,CONGESCOR,
"",CYD,BISOPROLOLO PENSA,
"",CYD,BISOPROLOLO AUROBINDO PHARMA ITALIA,
"",CYD,SEQUACOR,
"",CYD,CARDICOR,
"",CYD,CONGESCOR,
"",CYD,BISOPROLOLO TEVA,
"",CYD,CONGESCOR,
"",CYD,BISOPROLOLO MYLAN,
"",CYD,CARDICOR,
"",CYD,BISOPROLOLO DOC GENERICS,
"",CYE,BISOPROLOLO EG STADA,
"",CYE,SEQUACOR,
"",CYE,BISOPROLOLO DOC GENERICS,
"",CYE,BISOPROLOLO SANDOZ,
"",CYE,CONGESCOR,
"",CYE,BISOPROLOLO TEVA,
"",CYE,BISOPROLOLO MYLAN,
"",CYE,BISOPROLOLO PENSA PHARMA,
"",CYE,CARDICOR,
"",CYE,BISOPROLOLO ZENTIVA GENERICS,
"",CYF,CARDICOR,
"",CYF,BISOPROLOLO ZENTIVA GENERICS,
"",CYF,CONGESCOR,
"",CYF,BISOPROLOLO PENSA PHARMA,
"",CYF,SEQUACOR,
"",CYF,BISOPROLOLO SANDOZ,
"",CZA,CABERGOLINA RATIOPHARM,
"",CZA,DOSTINEX,
"",CZA,ACTUALENE,
"",CZA,DOSTINEX,
"",CZB,CABERGOLINA RATIOPHARM,
"",CZB,DOSTINEX,
"",D4A,KAMAN,
"",D4A,HUMATIN,
"",D4A,HUMATIN,
"",D5A,PROMETRIUM,
"",D5A,PROGEFFIK,
"",D5B,PROGEFFIK,
"",D5B,PROMETRIUM,
"",D6A,SEREVENT DISKUS,
"",D6A,SALMETEDUR DISKUS,
"",D8A,CIPROFLOXACINA AUROBINDO,
"",D8A,CIPROFLOXACINA ABC,
"",D8A,CIPROFLOXACINA PENSA,
"",D8A,CIPROFLOXACINA KRKA,
"",D8A,CIPROXIN,
"",D8A,CIPROFLOXACINA RATIOPHARM,
"",D8A,CIPROFLOXACINA DOC GENERICI,
"",D8A,BASEMAR,
"",D8A,CIPROFLOXACINA EG,
"",D8A,CIPROFLOXACINA MYLAN GENERICS,
"",D8A,CIPROFLOXACINA ZENTIVA,
"",D8A,CIPROFLOXACINA SUN,
"",D8A,CIPROFLOXACINA ACCORD,
"",D8A,SAMPER,
"",D8A,CIPROFLOXACINA ALTER,
"",D8A,CIPROFLOXACINA ALMUS,
"",D8A,CIPROFLOXACINA SANDOZ,
"",D8A,BATTIZER,
"",D8B,BOSIX,
"",D8B,CUSPIS,
"",D8B,CIPROFLOXACINA ACCORD,
"",D8B,BATTIZER,
"",D8B,CIPROXIN,
"",D8B,CIPROFLOXACINA ABC,
"",D8B,CIPROFLOXACINA SUN,
"",D8B,CIPROFLOXACINA TECNIGEN,
"",D8B,MACAR,
"",D8B,SAMPER,
"",D8B,IBIXACIN,
"",D8B,CIPERUS,
"",D8B,CIPROFLOXACINA SANDOZ,
"",D8B,FLONTALEXIN,
"",D8B,CIPROFLOXACINA KRKA,
"",D8B,CIPROXIN,
"",D8B,CIPROFLOXACINA ZENTIVA,
"",D8B,CIPROFLOXACINA AUROBINDO,
"",D8B,CIPROXIN,
"",D8B,EOXIN,
"",D8B,CIPROFLOXACINA EG,
"",D8B,ULLAX,
"",D8B,CHINOCID,
"",D8B,KINOX,
"",D8B,CIPROXIN,
"",D8B,CIPROFLOXACINA GIT,
"",D8B,PROCIFLOR,
"",D8B,CIPROFLOXACINA ALTER,
"",D8B,CIPROFLOXACINA DOC GENERICI,
"",D8B,CIPROFLOXACINA MYLAN GENERICS,
"",D8B,CIPROXIN,
"",D8B,CIPROFLOXACINA PENSA,
"",D8B,BASEMAR,
"",D8B,CIPROFLOXACINA RATIOPHARM,
"",D8B,CIPROXIN,
"",D8B,CIPROFLOXACINA ALMUS,
"",D8B,CIPROFLOXACINA PHARMACARE,
"",D8B,GERBAT,
"",D8B,GENERFLON,
"",D8B,CIPROFLOXACINA SANDOZ,
"",D8C,CIPROFLOXACINA ALMUS,
"",D8C,CIPERUS,
"",D8C,PROCIFLOR,
"",D8C,GENERFLON,
"",D8C,CHINOCID,
"",D8C,CIPROFLOXACINA AUROBINDO,
"",D8C,BASEMAR,
"",D8C,FLONTALEXIN,
"",D8C,CIPROXIN,
"",D8C,BOSIX,
"",D8C,KINOX,
"",D8C,EOXIN,
"",D8C,MACAR,
"",D8C,CIPROFLOXACINA SANDOZ,
"",D8C,CIPROFLOXACINA DOC GENERICI,
"",D8C,CIPROFLOXACINA PENSA,
"",D8C,BATTIZER,
"",D8C,CIPROFLOXACINA MYLAN GENERICS,
"",D8C,ULLAX,
"",D8C,CIPROFLOXACINA SANDOZ,
"",D8C,CIPROFLOXACINA KRKA,
"",D8C,CUSPIS,
"",D8C,GERBAT,
"",D8C,CIPROFLOXACINA ACCORD,
"",D8C,SAMPER,
"",D8C,CIPROFLOXACINA SANDOZ,
"",D8C,CIPROFLOXACINA ZENTIVA,
"",DAA,SIMVASTATINA EG,
"",DAA,LIPONORM,
"",DAA,SIMVASTATINA MYLAN GENERICS,
"",DAA,MEDIPO,
"",DAA,SIVASTIN,
"",DAA,SIMVASTATINA DOC,
"",DAA,ZOCOR,
"",DAB,SIVASTIN,
"",DAB,SIMVASTATINA DOC,
"",DAB,ZOCOR,
"",DAB,LIPONORM,
"",DAB,MEDIPO,
"",DAB,SIMVASTATINA MYLAN GENERICS,
"",DAC,SIMVASTATINA EG,
"",DAC,ALPHEUS,
"",DAC,SIMVASTATINA SUN,
"",DAC,SIMVASTATINA AUROBINDO,
"",DAC,SIMVASTATINA KRKA,
"",DAC,SETORILIN,
"",DAC,KRUSTAT,
"",DAC,SIMVASTATINA ZENTIVA,
"",DAC,SIMVASTATINA ALMUS,
"",DAC,SINVAT,
"",DAC,SIMVASTATINA ALTER,
"",DAC,SIMVASTATINA DOC,
"",DAC,SIMVASTATINA PENSA,
"",DAC,LIPENIL,
"",DAC,SIMVASTATINA ACCORD,
"",DAC,SIMVASTATINA SANDOZ,
"",DAC,SIMVASTATINA ARISTO,
"",DAC,XIPOCOL,
"",DAC,SIMVASTATINA TEVA ITALIA,
"",DAC,SINVACOR,
"",DAC,SINVALIP,
"",DAC,VASTGEN,
"",DAC,SIMBATRIX,
"",DAC,SIMVASTATINA MYLAN GENERICS,
"",DAC,SIMVASTATINA TEVA ITALIA,
"",DAC,OMISTAT,
"",DAC,SIMVASTATINA ABC,
"",DAC,SINCOL,
"",DAC,VASTIN,
"",DAC,SIVASTIN,
"",DAC,MEDIPO,
"",DAC,SIMVASTATINA GIT,
"",DAC,LIPONORM,
"",DAC,SIMVASTATINA SANDOZ,
"",DAC,SIMVASTATINA TECNIGEN,
"",DAC,ZOCOR,
"",DAC,ROSIM,
"",DAC,SIMVASTATINA HEXAL,
"",DAD,ZOCOR,
"",DAD,SIMVASTATINA HEXAL,
"",DAD,MEDIPO,
"",DAD,LIPONORM,
"",DAD,SIMVASTATINA TEVA ITALIA,
"",DAD,VASTGEN,
"",DAD,SINCOL,
"",DAD,SIMVASTATINA DOC,
"",DAD,ALPHEUS,
"",DAD,SINVALIP,
"",DAD,SETORILIN,
"",DAD,SIMVASTATINA SUN,
"",DAD,SIMVASTATINA TECNIGEN,
"",DAD,SINVACOR,
"",DAD,KRUSTAT,
"",DAD,SIMVASTATINA SANDOZ,
"",DAD,SIMVASTATINA ALTER,
"",DAD,SIMVASTATINA KRKA,
"",DAD,XIPOCOL,
"",DAD,OMISTAT,
"",DAD,SINVAT,
"",DAD,SIMVASTATINA TEVA ITALIA,
"",DAD,SIMVASTATINA EG,
"",DAD,VASTIN,
"",DAD,SIVASTIN,
"",DAD,SIMVASTATINA ZENTIVA,
"",DAD,SIMVASTATINA MYLAN GENERICS,
"",DAD,SIMBATRIX,
"",DAD,SIMVASTATINA SANDOZ,
"",DAD,SIMVASTATINA GIT,
"",DAD,ROSIM,
"",DAD,SIMVASTATINA PENSA,
"",DAD,SIMVASTATINA ARISTO,
"",DAD,SIMVASTATINA ALMUS,
"",DAD,SIMVASTATINA AUROBINDO,
"",DAD,LIPENIL,
"",DAD,SIMVASTATINA ACCORD,
"",DAE,SIMVASTATINA AUROBINDO,
"",DAE,SIMVASTATINA ZENTIVA,
"",DAE,SIVASTIN,
"",DAE,SIMVASTATINA HEXAL,
"",DAE,SIMVASTATINA MYLAN GENERICS,
"",DAE,SIMVASTATINA EG,
"",DAE,SIMVASTATINA PENSA,
"",DAE,SIMVASTATINA SANDOZ,
"",DAE,ZOCOR,
"",DAE,SIMVASTATINA DOC,
"",DAE,SINVACOR,
"",DAE,LIPONORM,
"",DAE,SIMVASTATINA TEVA ITALIA,
"",DBA,DOXAZOSINA ALTER,
"",DBA,DILUR,
"",DBA,CARDURA,
"",DBA,CARDURA,
"",DBA,DEDRALEN,
"",DBA,QUORUM,
"",DBA,DOXAZOSIN RATIOPHARM,
"",DBA,CARDURA,
"",DBA,CARDURA,
"",DBA,NORMOTHEN,
"",DBA,SAIDOX,
"",DBA,CARDURA,
"",DBA,DOXAZOSINA HEXAL,
"",DBA,CARDURA,
"",DBA,DOXAZOSINA SANDOZ,
"",DBA,DOXAZOSIN DOC GENERICI,
"",DBA,CARDURA,
"",DBA,CHIARIDOXINA,
"",DBA,DOXAZOSINA ALMUS,
"",DBA,CARDURA,
"",DBA,DOXAZOSIN AUROBINDO,
"",DBA,KIMURA,
"",DBA,DOXAFIN,
"",DBA,DOXAZOSINA MYLAN GENERICS,
"",DBA,DOXAZOSIN ZENTIVA,
"",DBA,DOXAZOSINA EG,
"",DBA,LENAXOLAN,
"",DBA,CARDURA,
"",DBA,CARDURA,
"",DBA,NORADOX,
"",DBA,DOXAZOSINA PENSA,
"",DBA,CARDURA,
"",DBB,DOXAZOSIN ZENTIVA,
"",DBB,DOXAZOSINA ALMUS,
"",DBB,QUORUM,
"",DBB,CARDURA,
"",DBB,NORADOX,
"",DBB,DOXAZOSIN DOC GENERICI,
"",DBB,DOXAZOSINA HEXAL,
"",DBB,DOXAZOSINA PENSA,
"",DBB,DEDRALEN,
"",DBB,CARDURA,
"",DBB,KIMURA,
"",DBB,DOXAFIN,
"",DBB,LENAXOLAN,
"",DBB,CARDURA,
"",DBB,DOXAZOSINA ALTER,
"",DBB,BENUR,
"",DBB,DILUR,
"",DBB,DOXAZOSIN AUROBINDO,
"",DBB,CARDURA,
"",DBB,CARDURA,
"",DBB,CHIARIDOXINA,
"",DBB,DOXAZOSINA EG,
"",DBB,DOXAZOSINA MYLAN GENERICS,
"",DBB,CARDURA,
"",DBB,DOXAZOSIN RATIOPHARM,
"",DBB,CARDURA,
"",DBB,DOXAZOSINA SANDOZ,
"",DBB,NORMOTHEN,
"",DBB,CARDURA,
"",DBB,SAIDOX,
"",DBB,CARDURA,
"",DCA,FLUCONAZOLO ABC,
"",DCA,CRINOZOL,
"",DCA,FLUORES,
"",DCA,GEMIFLUX,
"",DCA,FUNGUS,
"",DCA,FLUCONAZOLO EG,
"",DCA,ZOLODER,
"",DCA,FLUCONAZOLO SANDOZ,
"",DCA,MICONIX,
"",DCA,FLUCONAZOLO ZENTIVA,
"",DCA,TEDIM,
"",DCA,FLUCONAZOLO ACCORD,
"",DCA,FLUCONAZOLO MYLAN,
"",DCA,CANACID,
"",DCA,MUKES,
"",DCA,FLUCONAZOLO RATIOPHARM,
"",DCA,FLUCONAZOLO SUN,
"",DCA,FLUCONAZOLO DOC GENERICI,
"",DCA,FLUMICON,
"",DCA,FLUMOS,
"",DCA,FLUCONAZOLO ALMUS,
"",DCA,FLUCONAZOLO PENSA,
"",DCA,DIZOLO,
"",DCA,ZEFLUGYN,
"",DCA,AZONAL,
"",DCA,FLUCONAZOLO HEXAL,
"",DCA,LUCANDIOL,
"",DCA,KLAIDER,
"",DCA,LEFUNZOL,
"",DCA,ELAZOR,
