version,code,description,release_date
"",L1108,"LEVE PER NEUROCHIRURGIA, RIUTILIZZABILI",2021-11-10
"",L1109,"KIT DI STRUMENTARIO PER NEUROCHIRURGIA E CHIRURGIA SPINALE, RIUTILIZZABILE",2021-11-10
"",L1110,"OTTURATORI PER NEUROCHIRURGIA, RIUTILIZZABILI",2021-11-10
"",L1111,"MANIPOLATORI PER NEUROCHIRURGIA, RIUTILIZZABILI",2021-11-10
"",L1112,"CANNULE DI ASPIRAZIONE PER NEUROCHIRURGIA, RIUTILIZZABILI",2021-11-10
"",L1113,"FRESE E PUNTE PER NEUROCHIRURGIA, RIUTILIZZABILI",2021-11-10
"",L1199,"STRUMENTARIO PER NEUROCHIRURGIA, RIUTILIZZABILE - ALTRO",2021-11-10
"",L12,"STRUMENTARIO PER CHIRURGIA LAPARO - E TORACOSCOPICA, RIUTILIZZABILE",2021-11-10
"",L1201,"DISSETTORI PER CHIRURGIA LAPARO - E TORACOSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1202,"FORBICI PER CHIRURGIA LAPARO - E TORACOSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1203,"MANIPOLATORI PER CHIRURGIA LAPARO - E TORACOSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1204,"PINZE PER CHIRURGIA LAPARO - E TORACOSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1205,"PORTAGHI PER CHIRURGIA LAPARO - E TORACOSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1206,"DIVARICATORI E RETRATTORI PER CHIRURGIA LAPARO - E TORACOSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1207,"CANNULE PER CHIRURGIA LAPARO - E TORACOSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1208,"APPROSSIMATORI TESSUTALI ENDOSCOPICI PER SUTURA, RIUTILIZZABILI",2021-11-10
"",L1209,"BISTURI PER CHIRURGIA LAPARO - E TORACOSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1210,"UNCINI PER CHIRURGIA LAPARO - E TORACOSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1211,"SPATOLE PER CHIRURGIA LAPARO - E TORACOSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1212,"GUIDE PER CHIRURGIA LAPARO - E TORACOSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1213,"MANIPOLI PER CHIRURGIA LAPARO - E TORACOSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1214,"DILATATORI PER CHIRURGIA LAPARO - E TORACOSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1215,"AGHI PER CHIRURGIA LAPARO - E TORACOSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1216,"PALPATORI PER CHIRURGIA LAPARO - E TORACOSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1217,"KIT DI STRUMENTARIO PER CHIRURGIA LAPARO - E TORACOSCOPICA, RIUTILIZZABILE",2021-11-10
"",L1218,"ADATTATORI E CONNETTORI PER LAPARO - E TORACOSCOPIA, RIUTILIZZABILI",2021-11-10
"",L1280,"STRUMENTARIO PER CHIRURGIA LAPARO - E TORACOSCOPICA, RIUTILIZZABILE - ACCESSORI",2021-11-10
"",L1299,"STRUMENTARIO PER CHIRURGIA LAPARO - E TORACOSCOPICA, RIUTILIZZABILE - ALTRO",2021-11-10
"",L13,"STRUMENTARIO PER CHIRURGIA ROBOTICA, RIUTILIZZABILE",2021-11-10
"",L1301,"BISTURI PER CHIRURGIA ROBOTICA, RIUTILIZZABILI",2021-11-10
"",L1302,"CLIPS PER CHIRURGIA ROBOTICA, RIUTILIZZABILI",2021-11-10
"",L1303,"FORBICI PER CHIRURGIA ROBOTICA, RIUTILIZZABILI",2021-11-10
"",L1304,"PINZE PER CHIRURGIA ROBOTICA, RIUTILIZZABILI",2021-11-10
"",L1305,"DIVARICATORI E RETRATTORI PER CHIRURGIA ROBOTICA, RIUTILIZZABILI",2021-11-10
"",L1306,"STRUMENTARIO PER CHIRURGIA ROBOTICA CON GENERATORE AD ULTRASUONI, RIUTILIZZABILE",2021-11-10
"",L1307,"KIT DI STRUMENTARIO PER CHIRURGIA ROBOTICA, RIUTILIZZABILE",2021-11-10
"",L1399,"STRUMENTARIO PER CHIRURGIA ROBOTICA, RIUTILIZZABILE - ALTRO",2021-11-10
"",L14,"STRUMENTARIO PER OTORINOLARINGOIATRIA, RIUTILIZZABILE",2021-11-10
"",L1401,"STRUMENTARIO PER CHIRURGIA DELLA FARINGE, RIUTILIZZABILE",2021-11-10
"",L140101,"STRUMENTARIO PER CHIRURGIA DELLA RINOFARINGE, RIUTILIZZABILE",2021-11-10
"",L14010101,"ADENOTOMI, RIUTILIZZABILI",2021-11-10
"",L14010102,"BISTURI E COLTELLI PER CHIRURGIA DELLA RINOFARINGE, RIUTILIZZABILI",2021-11-10
"",L14010103,"CURETTE PER CHIRURGIA DELLA RINOFARINGE, RIUTILIZZABILI",2021-11-10
"",L14010199,"STRUMENTARIO PER CHIRURGIA DELLA RINOFARINGE, RIUTILIZZABILE - ALTRO",2021-11-10
"",L140102,"STRUMENTARIO PER CHIRURGIA DELLA OROFARINGE, RIUTILIZZABILE",2021-11-10
"",L14010201,"PINZE TONSILLARI, RIUTILIZZABILI",2021-11-10
"",L14010202,"UNCINI TONSILLARI, RIUTILIZZABILI",2021-11-10
"",L14010203,"TONSILLOTOMI E BISTURI PER CHIRURGIA DELLA OROFARINGE, RIUTILIZZABILI",2021-11-10
"",L14010204,"PINZE PER CHIRURGIA DELLA OROFARINGE, RIUTILIZZABILI -  NON COMPRESE IN ALTRE CLASSI",2021-11-10
"",L14010205,"DEPRESSORI PER CHIRURGIA DELLA OROFARINGE, RIUTILIZZABILI",2021-11-10
"",L14010206,"CANNULE PER CHIRURGIA DELLA OROFARINGE, RIUTILIZZABILI",2021-11-10
"",L14010299,"STRUMENTARIO PER CHIRURGIA DELLA OROFARINGE, RIUTILIZZABILE - ALTRO",2021-11-10
"",L1402,"STRUMENTARIO PER CHIRURGIA DELLE CAVITA' NASALI E PARANASALI, RIUTILIZZABILE",2021-11-10
"",L140201,"DILATATORI NASALI, RIUTILIZZABILI",2021-11-10
"",L140202,"PINZE PER CHIRURGIA DELLE CAVITA' NASALI E PARANASALI, RIUTILIZZABILI",2021-11-10
"",L140203,"UNCINI NASALI, RIUTILIZZABILI",2021-11-10
"",L140204,"RASPE E LIME PER CHIRURGIA NASALE, RIUTILIZZABILI",2021-11-10
"",L140205,"BISTURI E COLTELLI PER CHIRURGIA DELLE CAVITA' NASALI E PARANASALI, RIUTILIZZABILI",2021-11-10
"",L140206,"CANNULE PER CHIRURGIA DELLE CAVITA' NASALI E PARANASALI, RIUTILIZZABILI",2021-11-10
"",L140299,"STRUMENTARIO PER CHIRURGIA DELLE CAVITA' NASALI E PARANASALI, RIUTILIZZABILE - ALTRO",2021-11-10
"",L1403,"STRUMENTARIO PER CHIRURGIA DELLA LARINGE, RIUTILIZZABILE",2021-11-10
"",L140301,"BISTURI PER CHIRURGIA DELLA LARINGE, RIUTILIZZABILI",2021-11-10
"",L140399,"STRUMENTARIO PER CHIRURGIA DELLA LARINGE, RIUTILIZZABILE - ALTRO",2021-11-10
"",L1404,"STRUMENTARIO PER CHIRURGIA DELLA TRACHEA, RIUTILIZZABILE",2021-11-10
"",L140401,"DILATATORI TRACHEALI, RIUTILIZZABILI",2021-11-10
"",L140402,"STRUMENTARIO PER TRACHEOTOMIA, RIUTILIZZABILE",2021-11-10
"",L14040201,"KIT DI STRUMENTARIO PER TRACHEOTOMIA, RIUTILIZZABILE",2021-11-10
"",L14040202,KIT DI STRUMENTARIO PER CRICOTIROTOMIA RIUTILIZZABILE,2021-11-10
"",L14040203,"TRACHEOTOMI, RIUTILIZZABILI",2021-11-10
"",L14040204,"CRICOTIROTOMI, RIUTILIZZABILI",2021-11-10
"",L14040299,"STRUMENTARIO PER TRACHEOTOMIA, RIUTILIZZABILE - ALTRO",2021-11-10
"",L140499,"STRUMENTARIO PER CHIRURGIA DELLA TRACHEA, RIUTILIZZABILE - ALTRO",2021-11-10
"",L1405,"STRUMENTARIO PER CHIRURGIA DELL'ORECCHIO, RIUTILIZZABILE",2021-11-10
"",L140501,"STRUMENTARIO PER CHIRURGIA DELL'ORECCHIO MEDIO, RIUTILIZZABILE",2021-11-10
"",L14050101,"UNCINI PER CHIRURGIA OSSICULARE, RIUTILIZZABILI",2021-11-10
"",L14050102,"RASPE E LIME PER CHIRURGIA OSSICULARE, RIUTILIZZABILI",2021-11-10
"",L14050103,"SPATOLE PER CHIRURGIA OSSICULARE, RIUTILIZZABILI",2021-11-10
"",L14050199,"STRUMENTARIO PER CHIRURGIA DELL'ORECCHIO MEDIO, RIUTILIZZABILE - ALTRO",2021-11-10
"",L140502,"PINZE PER CHIRURGIA DELL'ORECCHIO, RIUTILIZZABILI",2021-11-10
"",L140503,"BISTURI E COLTELLI PER CHIRURGIA DELL'ORECCHIO, RIUTILIZZABILI",2021-11-10
"",L140599,"STRUMENTARIO PER CHIRURGIA DELL'ORECCHIO, RIUTILIZZABILE - ALTRO",2021-11-10
"",L1406,"OSTEOTOMI E SCALPELLI PER OTORINOLARINGOIATRIA, RIUTILIZZABILI",2021-11-10
"",L140601,"OSTEOTOMI PER OTORINOLARINGOIATRIA, RIUTILIZZABILI",2021-11-10
"",L140602,"SCALPELLI PER OTORINOLARINGOIATRIA, RIUTILIZZABILI",2021-11-10
"",L1490,"STRUMENTARIO PER OTORINOLARINGOIATRIA, RIUTILIZZABILE - VARIO",2021-11-10
"",L149001,"CURETTE PER ORL, RIUTILIZZABILI",2021-11-10
"",L149002,"LEVE PER ORL, RIUTILIZZABILI",2021-11-10
"",L149003,"RETRATTORI PER ORL, RIUTILIZZABILI",2021-11-10
"",L149004,"SPECULI PER ORL, RIUTILIZZABILI",2021-11-10
"",L149005,"SONDE PER ORL, RIUTILIZZABILI",2021-11-10
"",L149006,"PERFORATORI PER ORL, RIUTILIZZABILI",2021-11-10
"",L149007,"CUCCHIAI PER ORL, RIUTILIZZABILI",2021-11-10
"",L149008,"STRUMENTI PER ENUCLEAZIONE IN ORL, RIUTILIZZABILI",2021-11-10
"",L149009,"FRESE PER CHIRURGIA ORL, RIUTILIZZABILI",2021-11-10
"",L149010,"MANIPOLATORI PER CHIRURGIA ORL, RIUTILIZZABILI",2021-11-10
"",L149011,"DISSETTORI PER CHIRURGIA ORL, RIUTILIZZABILI",2021-11-10
"",L149012,"PUNCH PER CHIRURGIA ORL, RIUTILIZZABILI",2021-11-10
"",L149013,"KIT DI STRUMENTARIO PER CHIRURGIA ORL, RIUTILIZZABILE -  NON COMPRESI IN ALTRE CLASSI",2021-11-10
"",L149099,"STRUMENTARIO PER OTORINOLARINGOIATRIA, RIUTILIZZABILE - ALTRO",2021-11-10
"",L15,"STRUMENTARIO PER ODONTOSTOMATOLOGIA, RIUTILIZZABILE",2021-11-10
"",L1501,"OSTEOTOMI E SCALPELLI PER ODONTOSTOMATOLOGIA, RIUTILIZZABILI",2021-11-10
"",L150101,"OSTEOTOMI PER ODONTOSTOMATOLOGIA, RIUTILIZZABILI",2021-11-10
"",L150102,"SCALPELLI PER ODONTOSTOMATOLOGIA, RIUTILIZZABILI",2021-11-10
"",L150103,"LAME PER OSTEOTOMI DENTALI, RIUTILIZZABILI",2021-11-10
"",L1502,"DIVARICATORI E RETRATTORI PER ODONTOSTOMATOLOGIA, RIUTILIZZABILI",2021-11-10
"",L150201,"RETRATTORI DENTALI, RIUTILIZZABILI",2021-11-10
"",L150202,"DIVARICATORI BUCCALI, RIUTILIZZABILI",2021-11-10
"",L150299,"DIVARICATORI E RETRATTORI PER ODONTOSTOMATOLOGIA, RIUTILIZZABILI - ALTRI",2021-11-10
"",L1503,"PINZE PER ODONTOSTOMATOLOGIA, RIUTILIZZABILI",2021-11-10
"",L150301,"PINZE PER ESTRAZIONE DENTALE, RIUTILIZZABILI",2021-11-10
"",L150302,"RONGEURS DENTALI, RIUTILIZZABILI",2021-11-10
"",L150399,"PINZE PER ODONTOSTOMATOLOGIA, RIUTILIZZABILI - ALTRE",2021-11-10
"",L1504,"MODELLATORI PER ODONTOSTOMATOLOGIA, RIUTILIZZABILI",2021-11-10
"",L1505,"LEVE PER ODONTOSTOMATOLOGIA, RIUTILIZZABILI",2021-11-10
"",L1506,"OTTURATORI PER ODONTOSTOMATOLOGIA, RIUTILIZZABILI",2021-11-10
"",L1507,"STRUMENTARIO PER ORTODONZIA, RIUTILIZZABILE",2021-11-10
"",L150701,"STRUMENTI PER LEGATURA IN ORTODONZIA, RIUTILIZZABILI",2021-11-10
"",L150702,"PINZE PER ORTODONZIA, RIUTILIZZABILI",2021-11-10
"",L150703,"TRONCHESI PER ORTODONZIA, RIUTILIZZABILI",2021-11-10
"",L150704,"SPINGIBANDE ORTODONTICHE, RIUTILIZZABILI",2021-11-10
"",L150705,"STRUMENTARIO PER MISURAZIONI ORTODONTICHE, RIUTILIZZABILE",2021-11-10
"",L150799,"STRUMENTARIO PER ORTODONZIA, RIUTILIZZABILE - ALTRO",2021-11-10
"",L1508,"REAMER, RIUTILIZZABILI",2021-11-10
"",L1590,"STRUMENTARIO PER ODONTOSTOMATOLOGIA, RIUTILIZZABILE - VARIO",2021-11-10
"",L159001,"CURETTE DENTALI E PERIODONTALI, RIUTILIZZABILI",2021-11-10
"",L159002,"ESCAVATORI DENTALI, RIUTILIZZABILI",2021-11-10
"",L159003,"SONDE E SPECILLI DENTALI E PARODONTALI, RIUTILIZZABILI",2021-11-10
"",L159004,"RASPE E LIME ENDODONTALI, RIUTILIZZABILI",2021-11-10
"",L159005,"SINDESMOTOMI, RIUTILIZZABILI",2021-11-10
"",L159006,"STRUMENTI PER LAVORAZIONE DI MATERIALI DENTALI, RIUTILIZZABILI",2021-11-10
"",L15900601,"FRESE PER LAVORAZIONE DI MATERIALI DENTALI, RIUTILIZZABILI",2021-11-10
"",L15900602,"STRUMENTARIO TAGLIENTE PER LAVORAZIONE DI MATERIALI DENTALI, RIUTILIZZABILE",2021-11-10
"",L15900699,"STRUMENTARIO PER LAVORAZIONE DI MATERIALI DENTALI, RIUTILIZZABILE - ALTRI",2021-11-10
"",L159007,"FRESE PER ODONTOSTOMATOLOGIA, RIUTILIZZABILI",2021-11-10
"",L159008,"PUNTE PER APPARECCHIATURE ODONTOIATRICHE, RIUTILIZZABILI - NON COMPRESE IN ALTRE CLASSI",2021-11-10
"",L15900801,"PUNTE PER SISTEMI PNEUMATICI AD USO ODONTOIATRICO, RIUTILIZZABILI",2021-11-10
"",L15900899,"PUNTE PER APPARECCHIATURE ODONTOIATRICHE, RIUTILIZZABILI - NON COMPRESE IN ALTRE CLASSI - ALTRE",2021-11-10
"",L159009,"SCALERS PER ODONTOSTOMATOLOGIA, RIUTILIZZABILI",2021-11-10
"",L159010,"DILATATORI PER CHIRURGIA STOMATOLOGICA, RIUTILIZZABILI",2021-11-10
"",L159011,"STRUMENTARIO PER POSIZIONAMENTO DI DISPOSITIVI ODONTOIATRICI, RIUTILIZZABILE",2021-11-10
"",L15901101,"STRUMENTARIO PER POSIZIONAMENTO DI MATRICI DENTALI, RIUTILIZZABILE",2021-11-10
"",L15901102,"STRUMENTARIO PER POSIZIONAMENTO DI DIGA, RIUTILIZZABILE",2021-11-10
"",L15901199,"STRUMENTARIO PER POSIZIONAMENTO DI DISPOSITIVI ODONTOIATRICI, RIUTILIZZABILE - ALTRI",2021-11-10
"",L159012,"SPREADERS E PLUGGERS ENDODONTICI, RIUTILIZZABILI",2021-11-10
"",L159013,"SPATOLE DENTALI, RIUTILIZZABILI",2021-11-10
"",L159014,"BRUNITORI PER ODONTOSTOMATOLOGIA, RIUTILIZZABILI",2021-11-10
"",L159015,"CUCCHIAI ALVEOLARI, RIUTILIZZABILI",2021-11-10
"",L159016,"KIT DI STRUMENTARIO PER CHIRURGIA ODONTOSTOMATOLOGICA, RIUTILIZZABILE",2021-11-10
"",L159017,"INTAGLIATORI PER RESTAURO DENTALE, RIUTILIZZABILI",2021-11-10
"",L159018,"BISTURI PER CHIRURGIA ODONTOSTOMATOLOGICA, RIUTILIZZABILI",2021-11-10
"",L159019,"RASPE E LIME PER FINITURA DENTALE, RIUTILIZZABILI",2021-11-10
"",L159099,"STRUMENTARIO PER ODONTOSTOMATOLOGIA, RIUTILIZZABILE - ALTRO",2021-11-10
"",L16,"STRUMENTARIO PER DIAGNOSTICA, RIUTILIZZABILE",2021-11-10
"",L1601,"MARTELLI PER DIAGNOSTICA, RIUTILIZZABILI",2021-11-10
"",L160101,"MARTELLI NEUROLOGICI, RIUTILIZZABILI",2021-11-10
"",L160199,"MARTELLI PER DIAGNOSTICA, RIUTILIZZABILI - ALTRI",2021-11-10
"",L1602,"SPECCHIETTI PER USO DIAGNOSTICO, RIUTILIZZABILI",2021-11-10
"",L160201,"SPECCHIETTI ODONTOIATRICI E MANICI, RIUTILIZZABILI",2021-11-10
"",L160202,"SPECCHIETTI LARINGEI E MANICI, RIUTILIZZABILI",2021-11-10
"",L160299,"SPECCHIETTI PER USO DIAGNOSTICO, RIUTILIZZABILI - ALTRI",2021-11-10
"",L1699,"STRUMENTARIO PER DIAGNOSTICA, RIUTILIZZABILE - ALTRO",2021-11-10
"",L17,"STRUMENTARIO PER OFTALMOLOGIA, RIUTILIZZABILE",2021-11-10
"",L1701,"DILATATORI E DIVARICATORI PER OFTALMOLOGIA, RIUTILIZZABILI",2021-11-10
"",L170101,"DILATATORI OCULARI, RIUTILIZZABILI",2021-11-10
"",L17010101,"DILATATORI PER VIE LACRIMALI, RIUTILIZZABILI",2021-11-10
"",L17010199,"DILATATORI OCULARI, RIUTILIZZABILI - ALTRI",2021-11-10
"",L170102,"RETRATTORI OCULARI ED ENDOCULARI, RIUTILIZZABILI",2021-11-10
"",L1702,"PINZE PER OFTALMOLOGIA, RIUTILIZZABILI",2021-11-10
"",L170201,"PINZE DA PRESA OFTALMICHE, RIUTILIZZABILI",2021-11-10
"",L170202,"PINZE PER IMPIANTI ENDOCULARI, RIUTILIZZABILI",2021-11-10
"",L170203,"PINZE PER MANIPOLAZIONE DI DISPOSITIVI AD USO OFTALMICO, RIUTILIZZABILI",2021-11-10
"",L170299,"PINZE PER OFTALMOLOGIA, RIUTILIZZABILI - ALTRE",2021-11-10
"",L1703,"CURETTE PER OFTALMOLOGIA, RIUTILIZZABILI",2021-11-10
"",L1704,"STRUMENTARIO TAGLIENTE PER OFTALMOLOGIA (ESCLUSE LE FORBICI), RIUTILIZZABILE",2021-11-10
"",L170401,"TREFINE CORNEALI, RIUTILIZZABILI",2021-11-10
"",L170402,"CHERATOMI E LAME, RIUTILIZZABILI",2021-11-10
"",L170499,"STRUMENTARIO TAGLIENTE PER OFTALMOLOGIA (ESCLUSE LE FORBICI), RIUTILIZZABILE - ALTRO",2021-11-10
"",L1705,"SONDE PER OFTALMOLOGIA, RIUTILIZZABILI",2021-11-10
"",L1706,"SPATOLE PER OFTALMOLOGIA, RIUTILIZZABILI",2021-11-10
"",L1707,"CUCCHIAI PER OFTALMOLOGIA, RIUTILIZZABILI",2021-11-10
"",L1708,"STRUMENTI PER ENUCLEAZIONE IN OFTALMOLOGIA (ESCLUSE LE FORBICI), RIUTILIZZABILI",2021-11-10
"",L1709,"STRUMENTI PER IMPIANTI OCULARI, RIUTILIZZABILI - NON COMPRESI IN ALTRE CLASSI",2021-11-10
"",L1710,"MANIPOLATORI CHIRURGICI DELL'OCCHIO, RIUTILIZZABILI",2021-11-10
"",L1711,"UNCINI PER OFTALMOLOGIA, RIUTILIZZABILI",2021-11-10
"",L1712,"SCLEROTOMI, RIUTILIZZABILI",2021-11-10
"",L1713,"CANNULE PER IRRIGAZIONE O ASPIRAZIONE OCULARE, RIUTILIZZABILI",2021-11-10
"",L1714,"TRABECULOTOMI, RIUTILIZZABILI",2021-11-10
"",L1715,"MARCATORI SCLERALI, RIUTILIZZABILI",2021-11-10
"",L1790,"STRUMENTARIO PER OFTALMOLOGIA, RIUTILIZZABILE - VARIO",2021-11-10
"",L179001,"MISURATORI CHIRURGICI PER OFTALMOLOGIA, RIUTILIZZABILI",2021-11-10
"",L179002,"CHERATOMETRI INTRAOPERATORI, RIUTILIZZABILI",2021-11-10
"",L179003,"STRUMENTARIO PER ANNESSI OCULARI, RIUTILIZZABILE - NON COMPRESO IN ALTRE CLASSI",2021-11-10
"",L17900301,"POSIZIONATORI E MODELLATORI DI TUBI LACRIMALI, RIUTILIZZABILI",2021-11-10
"",L17900399,"STRUMENTARIO PER ANNESSI OCULARI, RIUTILIZZABILE - NON COMPRESO IN ALTRE CLASSI - ALTRO",2021-11-10
"",L179004,"MANIPOLI PER IRRIGAZIONE O ASPIRAZIONE OCULARE, RIUTILIZZABILI",2021-11-10
"",L179005,"KIT DI STRUMENTARIO PER CHIRURGIA OFTALMICA, RIUTILIZZABILE",2021-11-10
"",L1799,"STRUMENTARIO PER OFTALMOLOGIA, RIUTILIZZABILE - ALTRO",2021-11-10
"",L18,"STRUMENTARIO PER ELETTROCHIRURGIA, RIUTILIZZABILE",2021-11-10
"",L1801,"DISSETTORI PER ELETTROCHIRURGIA, RIUTILIZZABILI",2021-11-10
"",L180101,"DISSETTORI PER ELETTROCHIRURGIA A CIELO APERTO, RIUTILIZZABILI",2021-11-10
"",L180102,"DISSETTORI PER ELETTROCHIRURGIA ENDOSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1802,"FORBICI PER ELETTROCHIRURGIA, RIUTILIZZABILI",2021-11-10
"",L180201,"FORBICI PER ELETTROCHIRURGIA A CIELO APERTO, RIUTILIZZABILI",2021-11-10
"",L180202,"FORBICI PER ELETTROCHIRURGIA ENDOSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1803,"MANIPOLI PER ELETTROCHIRURGIA, RIUTILIZZABILI",2021-11-10
"",L180301,"MANIPOLI PER ELETTROCHIRURGIA A CIELO APERTO, RIUTILIZZABILI",2021-11-10
"",L180302,"MANIPOLI PER ELETTROCHIRURGIA ENDOSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1804,"PINZE PER ELETTROCHIRURGIA, RIUTILIZZABILI",2021-11-10
"",L180401,"PINZE PER ELETTROCHIRURGIA A CIELO APERTO, RIUTILIZZABILI",2021-11-10
"",L180402,"PINZE PER ELETTROCHIRURGIA ENDOSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1805,"CANNULE MULTIFUNZIONE PER ELETTROCHIRURGIA, RIUTILIZZABILI",2021-11-10
"",L180501,"CANNULE MULTIFUNZIONE PER ELETTROCHIRURGIA A CIELO APERTO, RIUTILIZZABILI",2021-11-10
"",L180502,"CANNULE MULTIFUNZIONE PER ELETTROCHIRURGIA ENDOSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1806,"ELETTRODI PER ELETTROCHIRURGIA, RIUTILIZZABILI",2021-11-10
"",L180601,"ELETTRODI PER ELETTROCHIRURGIA A CIELO APERTO, RIUTILIZZABILI",2021-11-10
"",L180602,"ELETTRODI PER ELETTROCHIRURGIA ENDOSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1807,"SONDE PER ELETTROCHIRURGIA, RIUTILIZZABILI",2021-11-10
"",L180701,"SONDE PER ELETTROCHIRURGIA A CIELO APERTO, RIUTILIZZABILI",2021-11-10
"",L180702,"SONDE PER ELETTROCHIRURGIA ENDOSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1808,"MANIPOLATORI PER ELETTROCHIRURGIA, RIUTILIZZABILI",2021-11-10
"",L180801,"MANIPOLATORI PER ELETTROCHIRURGIA A CIELO APERTO, RIUTILIZZABILI",2021-11-10
"",L180802,"MANIPOLATORI PER ELETTROCHIRURGIA ENDOSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1809,"AGHI PER ELETTROCHIRURGIA, RIUTILIZZABILI",2021-11-10
"",L180901,"AGHI PER ELETTROCHIRURGIA A CIELO APERTO, RIUTILIZZABILI",2021-11-10
"",L180902,"AGHI PER ELETTROCHIRURGIA ENDOSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1890,"STRUMENTARIO PER ELETTROCHIRURGIA, RIUTILIZZABILE - VARIO",2021-11-10
"",L189001,"SONDE PER DENERVAZIONE ELETTROCHIRURGICA, RIUTILIZZABILI",2021-11-10
"",L189002,"KIT DI STRUMENTARIO PER ELETTROCHIRURGIA, RIUTILIZZABILE",2021-11-10
"",L1899,"STRUMENTARIO PER ELETTROCHIRURGIA, RIUTILIZZABILE - ALTRO",2021-11-10
"",L19,"STRUMENTARIO PER CHIRURGIA ARTROSCOPICA, RIUTILIZZABILE",2021-11-10
"",L1901,"DISSETTORI PER CHIRURGIA ARTROSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1902,"FORBICI PER CHIRURGIA ARTROSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1903,"MANIPOLATORI PER CHIRURGIA ARTROSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1904,"PINZE PER CHIRURGIA ARTROSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1905,"PORTAGHI PER CHIRURGIA ARTROSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1906,"DIVARICATORI E RETRATTORI PER CHIRURGIA ARTROSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1907,"CANNULE PER CHIRURGIA ARTROSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1908,"KIT DI STRUMENTARIO PER CHIRURGIA ARTROSCOPICA, RIUTILIZZABILE",2021-11-10
"",L1909,"BISTURI PER CHIRURGIA ARTROSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1910,"UNCINI PER CHIRURGIA ARTROSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1911,"SPATOLE PER CHIRURGIA ARTROSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1912,"GUIDE PER CHIRURGIA ARTROSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1913,"MANIPOLI PER CHIRURGIA ARTROSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1914,"DILATATORI PER CHIRURGIA ARTROSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1915,"AGHI PER CHIRURGIA ARTROSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1916,"PALPATORI PER CHIRURGIA ARTROSCOPICA, RIUTILIZZABILI",2021-11-10
"",L1917,"ADATTATORI E CONNETTORI PER ARTROSCOPIA, RIUTILIZZABILI",2021-11-10
"",L1980,"STRUMENTARIO PER CHIRURGIA ARTROSCOPICA, RIUTILIZZABILE - ACCESSORI",2021-11-10
"",L1999,"STRUMENTARIO PER CHIRURGIA ARTROSCOPICA, RIUTILIZZABILE - ALTRO",2021-11-10
"",L20,"STRUMENTARIO PER CHIRURGIA DELLA TIROIDE, RIUTILIZZABILE",2021-11-10
"",L2001,"RETRATTORI TIROIDEI, RIUTILIZZABILI",2021-11-10
"",L2099,"STRUMENTARIO PER CHIRURGIA DELLA TIROIDE, RIUTILIZZABILE - ALTRO",2021-11-10
"",L21,"PINZE CHIRURGICHE PER RIMOZIONE DI CLIPS, RIUTILIZZABILI",2021-11-10
"",L22,"PINZE PER MANIPOLAZIONE DI TESSUTI IMPIANTABILI, RIUTILIZZABILI",2021-11-10
"",L23,"PINZE PER TUNNELLIZZAZIONE CHIRURGICA, RIUTILIZZABILI",2021-11-10
"",L24,"STRUMENTARIO PER CHIRURGIA DERMATOLOGICA, RIUTILIZZABILE",2021-11-10
"",L2401,"CURETTE PER CHIRURGIA DERMATOLOGICA, RIUTILIZZABILI",2021-11-10
"",L2402,"TREFINE E PUNCH PER CHIRURGIA DERMATOLOGICA, RIUTILIZZABILI",2021-11-10
