version,code,description,release_date
2.0.0,meq/(24.h),milliequivalent per 24 hour,2014-03-26
2.0.0,g.m/{H.B.},gram meter per heartbeat,2014-03-26
2.0.0,[k],Boltzmann constant,2014-03-26
2.0.0,mL/(8.h),milliliter per 8 hour,2014-03-26
2.0.0,cm[H2O]/s/m,centimeter of water per second per meter,2014-03-26
2.0.0,mU/min,milliUnit / minute,2014-03-26
2.0.0,[m_e],electron mass,2014-03-26
2.0.0,[ston_av],short ton U.S. ton,2014-03-26
2.0.0,mg/g{Cre},milligram / gram Cre,2014-03-26
2.0.0,bar,bar,2014-03-26
2.0.0,mg/(8.h.kg),milligram / 8 * hour * kilogram,2014-03-26
2.0.0,g/g,gram per gram,2014-03-26
2.0.0,meq,milliequivalent,2014-03-26
2.0.0,mU/g{protein},milli enzyme unit per gram of protein,2014-03-26
2.0.0,a_g,mean Gregorian year,2014-03-26
2.0.0,mL/min/{1.73_m2},milliliter per minute per 1.73 square meter,2014-03-26
2.0.0,mmol/(2.h),millimole per 2 hour,2014-03-26
2.0.0,mg/m2,milligram per square meter,2014-03-26
2.0.0,daL/min,dekaliter per minute,2014-03-26
2.0.0,mg/{Hgb}/g,milligram / Hgb / gram,2014-03-26
2.0.0,mg/{collection},milligram per collection,2014-03-26
2.0.0,meq/g{creat},milliequivalent per gram of creatinine,2014-03-26
2.0.0,[pH],pH,2014-03-26
2.0.0,km,kilometer,2014-03-26
2.0.0,g/h,gram per hour,2014-03-26
2.0.0,[pt_us],pint,2014-03-26
2.0.0,[pnt_pr],Printer's point,2014-03-26
2.0.0,cal_IT,international table calorie,2014-03-26
2.0.0,lm/m2,lumen / (meter ^ 2),2014-03-26
2.0.0,meq/(8.h),milliequivalent per 8 hour,2014-03-26
2.0.0,mg/wk,milligram per week,2014-03-26
2.0.0,g{Hb},gram of hemoglobin,2014-03-26
2.0.0,[dqt_us],dry quart,2014-03-26
2.0.0,[pk_br],peck,2014-03-26
2.0.0,g.m/{beat},gram meter per heart beat,2014-03-26
2.0.0,%{Positive},percent Positive,2014-03-26
2.0.0,%{Cound},percent Cound,2014-03-26
2.0.0,P,Poise,2014-03-26
2.0.0,mbar,millibar,2014-03-26
2.0.0,mg{Phenylketones}/dL,milligram Phenylketones / deciliter,2014-03-26
2.0.0,[acr_us],acre,2014-03-26
2.0.0,[pc_br],pace,2014-03-26
2.0.0,g/g{creat},gram / gram creat,2014-03-26
2.0.0,m[iU],milliinternational unit,2014-03-26
2.0.0,dm2/s2,square decimeter per square second,2014-03-26
2.0.0,min,minute,2014-03-26
2.0.0,[rlk_us],link for Ramden's chain,2014-03-26
2.0.0,meq/(2.h),milliequivalent per 2 hour,2014-03-26
2.0.0,kg/m3,kilogram / (meter ^ 3),2014-03-26
2.0.0,g/(6.h),gram per 6 hour,2014-03-26
2.0.0,[hp_M],HOMEOPATHIC POTENCY OF MILLESIMAL SERIES,2014-03-26
2.0.0,m[H2O],meter of water column,2014-03-26
2.0.0,[ch_br],Gunter's chain,2014-03-26
2.0.0,[MPL'U],IgM anticardiolipin unit,2014-03-26
2.0.0,mg/(10.h),milligram per 10 hour,2014-03-26
2.0.0,g/dL,gram per deciliter,2014-03-26
2.0.0,[drp]/[HPF],drop / HPF,2014-03-26
2.0.0,mm2,square millimeter,2014-03-26
2.0.0,[MET],metabolic equivalent,2014-03-26
2.0.0,meq/h,milliequivalent per hour,2014-03-26
2.0.0,bit,bit,2014-03-26
2.0.0,mL/m2,milliliter per square meter,2014-03-26
2.0.0,mmol/(18.h),millimole per 18 hour,2014-03-26
2.0.0,dL,deciliter,2014-03-26
2.0.0,g/{specimen},gram per specimen,2014-03-26
2.0.0,mg/dL,milligram per deciliter,2014-03-26
2.0.0,g/mol{creat},gram per mole of creatinine,2014-03-26
2.0.0,mL/kg/h,milliliter per kilogram per hour,2014-03-26
2.0.0,m,meter,2014-03-26
2.0.0,meq/kg/min,milliequivalents / kilogram / minute,2014-03-26
2.0.0,kg/min,kilogram / minute,2014-03-26
2.0.0,[fth_br],fathom,2014-03-26
2.0.0,kcal/h,kilocalorie per hour,2014-03-26
2.0.0,mmol/g,millimole per gram,2014-03-26
2.0.0,[pptr],part per trillion,2014-03-26
2.0.0,mg/kg/h,milligram per kilogram per hour,2014-03-26
2.0.0,mmol/L,millimole per liter,2014-03-26
2.0.0,mL/{h'b},MilliLitersPerHeartbeat [SI Volume Units],2014-03-26
2.0.0,[mi_i],statute mile,2014-03-26
2.0.0,mg/kg/(8.h),milligram per kilogram per 8 hour,2014-03-26
2.0.0,mU/g{Hb},milli enzyme unit per gram of hemoglobin,2014-03-26
2.0.0,[gr],grain,2014-03-26
2.0.0,[tsp_us],teaspoon,2014-03-26
2.0.0,10.L/(min.m2),10 liter per minute per square meter,2014-03-26
2.0.0,%{TotalProtein},percent TotalProtein,2014-03-26
2.0.0,/100{spermatozoa},per 100 spermatozoa,2014-03-26
2.0.0,/[HPF],per high power field,2014-03-26
2.0.0,R,Roentgen,2014-03-26
2.0.0,U/mmol{creat},enzyme unit per millimole of creatinine,2014-03-26
2.0.0,%{baseline},percent of baseline,2014-03-26
2.0.0,%{Precipitate},percent Precipitate,2014-03-26
2.0.0,U/(1.h),enzyme Unit per 1 hour,2014-03-26
2.0.0,%{cells},percent of cells,2014-03-26
2.0.0,/h,per hour,2014-03-26
2.0.0,%{RBCs},percent of red blood cells,2014-03-26
2.0.0,[PRU],peripheral vascular resistance unit,2014-03-26
2.0.0,mg/(2.h),milligram per 2 hour,2014-03-26
2.0.0,g{total_nit},gram of total nitrogen,2014-03-26
2.0.0,[iU]/mL,InternationalUnitsPerMilliLiter,2014-03-26
2.0.0,m3/s,cubic meter per second,2014-03-26
2.0.0,[sin_i],square inch (international),2014-03-26
2.0.0,mL/{beat},milliliter per heart beat,2014-03-26
2.0.0,mV,milliVolt,2014-03-26
2.0.0,[hp_Q],HOMEOPATHIC POTENCY OF QUINTAMILLESIMAL SERIES,2014-03-26
2.0.0,[ft_us],foot,2014-03-26
2.0.0,meq/{Specimen},milliequivalents / Specimen,2014-03-26
2.0.0,k[IU]/L,kilo international unit per liter,2014-03-26
2.0.0,mg/mL,milligram per milliliter,2014-03-26
2.0.0,mg/g{tissue},milligram per gram of tissue,2014-03-26
2.0.0,meq/g,milliequivalent per gram,2014-03-26
2.0.0,[ch_us],Gunter's chain Surveyor's chain,2014-03-26
2.0.0,mmol,millimole,2014-03-26
2.0.0,[drp]/mL,drop / milliliter,2014-03-26
2.0.0,kat,katal,2014-03-26
2.0.0,cg,centigram,2014-03-26
2.0.0,[PFU],PLAQUE-FORMING UNITS,2014-03-26
2.0.0,[qt_br],quart,2014-03-26
2.0.0,B[SPL],bel sound pressure,2014-03-26
2.0.0,%{Oxygen},percent Oxygen,2014-03-26
2.0.0,10*6.[iU],MillionInternationalUnit,2014-03-26
2.0.0,/kg{body'wt},per kilogram body wt,2014-03-26
2.0.0,L/s,liter / second,2014-03-26
2.0.0,mg/{total_output},milligram per total output,2014-03-26
2.0.0,m2,square meter,2014-03-26
2.0.0,[tbs_us],tablespoon (US),2014-03-26
2.0.0,cm,centimeter,2014-03-26
2.0.0,[lb_tr],pound,2014-03-26
2.0.0,m/s2,meter per square second,2014-03-26
2.0.0,[car_m],metric carat,2014-03-26
2.0.0,[PNU],PROTEIN NITROGEN UNITS,2014-03-26
2.0.0,cal_[20],calorie at 20 ??C,2014-03-26
2.0.0,[dr_ap],dram drachm,2014-03-26
2.0.0,g/(8.h){shift},gram per 8 hour shift,2014-03-26
2.0.0,[hp_X],HOMEOPATHIC POTENCY OF DECIMAL SERIES,2014-03-26
2.0.0,[todd'U],Todd unit,2014-03-26
2.0.0,g.m,gram * meter,2014-03-26
2.0.0,meq/dL,milliequivalent per deciliter,2014-03-26
2.0.0,mmol/(5.h),millimole per 5 hour,2014-03-26
2.0.0,g/(8.kg.h),gram / 8 * kilogram * hour,2014-03-26
2.0.0,mmol/dL,millimole per deciliter,2014-03-26
2.0.0,deg,degree,2014-03-26
2.0.0,g{total_prot},gram of total protein,2014-03-26
2.0.0,g{creat},gram of creatinine,2014-03-26
2.0.0,mmol/g{creat},millimole per gram of creatinine,2014-03-26
2.0.0,[lbf_av],pound force,2014-03-26
2.0.0,kU/L,kiloenzyme Unit per liter,2014-03-26
2.0.0,a,year,2014-03-26
2.0.0,g/g{tissue},gram per gram of tissue,2014-03-26
2.0.0,mL/mbar,milliliter per millibar,2014-03-26
2.0.0,g/cm3,gram per cubic centimeter,2014-03-26
2.0.0,kg,kilogram,2014-03-26
2.0.0,F,Farad,2014-03-26
2.0.0,Np,neper,2014-03-26
2.0.0,/[iU],per international unit,2014-03-26
2.0.0,mU/mmol{RBCs},millienzyme Unit per millimole of red blood cells,2014-03-26
2.0.0,mg/(24.h),milligram per 24 hour,2014-03-26
2.0.0,g/kg,gram per kilogram,2014-03-26
2.0.0,g/g{Cre},gram / gram Cre,2014-03-26
2.0.0,gon,gon grade,2014-03-26
2.0.0,[p'diop],prism diopter,2014-03-26
2.0.0,mm/h,millimeter per hour,2014-03-26
2.0.0,[crd_us],cord,2014-03-26
2.0.0,[ppb],part per billion,2014-03-26
2.0.0,[h],Planck constant,2014-03-26
2.0.0,g/(12.h),gram per 12 hour,2014-03-26
2.0.0,mU/L,millienzyme Unit per liter,2014-03-26
2.0.0,cP,centiPoise,2014-03-26
2.0.0,mg/(8.h),milligram per 8 hour,2014-03-26
2.0.0,mL/(24.h),milliliter per 24 hour,2014-03-26
2.0.0,kg/mol,kilogram per mole,2014-03-26
2.0.0,mL/(kg.min),milliliter / kilogram * minute,2014-03-26
2.0.0,m[IU]/mL,milli international unit per milliliter,2014-03-26
2.0.0,meq/{specimen},milliequivalent per specimen,2014-03-26
2.0.0,mg/mmol{Cre},milligram / millimole Cre,2014-03-26
2.0.0,[gil_us],gill,2014-03-26
2.0.0,[yd_us],yard,2014-03-26
2.0.0,mg/mg{cre},milligram / milligram cre,2014-03-26
2.0.0,mg/g{wet_tissue},milligram per gram of wet tissue,2014-03-26
2.0.0,mm[H2O],millimeter of water,2014-03-26
2.0.0,[in_br],inch,2014-03-26
2.0.0,[lb_ap],pound,2014-03-26
2.0.0,h,hour,2014-03-26
2.0.0,%{reactive},percent reactive,2014-03-26
2.0.0,10*12/L,trillion per liter,2014-03-26
2.0.0,%{Conversion},percent Conversion,2014-03-26
2.0.0,/mL,per milliliter,2014-03-26
2.0.0,[GPL'U]/mL,IgG anticardiolipin unit per milliliter**,2014-03-26
2.0.0,L/s/s2,liter per second per square second,2014-03-26
2.0.0,K/W,Kelvin / Watt,2014-03-26
2.0.0,mL/min/(173.10*-2.m2),milliliter / minute / 173 * (the number ten for arbitrary powers ^ -2) * (meter ^ 2),2014-03-26
2.0.0,m[Hg],meter of mercury column,2014-03-26
2.0.0,[tb'U],tuberculin unit,2014-03-26
2.0.0,[in_us],inch,2014-03-26
2.0.0,mm/min,millimeter per minute,2014-03-26
2.0.0,mg/kg/min,milligram per kilogram per minute,2014-03-26
2.0.0,g/(4.h),gram per 4 hour,2014-03-26
2.0.0,mL/(12.h),milliliter per 12 hour,2014-03-26
2.0.0,[e],elementary charge,2014-03-26
2.0.0,att,technical atmosphere,2014-03-26
2.0.0,kU/mL,kilo enzyme unit per milliliter,2014-03-26
2.0.0,mg/g,milligram per gram,2014-03-26
2.0.0,meq/L,milliequivalent per liter,2014-03-26
2.0.0,mmol/(12.h),millimole per 12 hour,2014-03-26
2.0.0,cm[H2O],centimeter of water,2014-03-26
2.0.0,[psi],pound per square inch,2014-03-26
2.0.0,[bu_us],bushel,2014-03-26
2.0.0,[hnsf'U],Hounsfield unit,2014-03-26
2.0.0,[mu_0],permeability of vacuum,2014-03-26
2.0.0,[min_us],minim,2014-03-26
2.0.0,kg/s,kilogram / second,2014-03-26
2.0.0,mA,milliAmp??re,2014-03-26
2.0.0,mg/d/(173.10*-2.m2),milligram / day / 173 * (the number ten for arbitrary powers ^ -2) * (meter ^ 2),2014-03-26
2.0.0,%{Live},percent Live,2014-03-26
2.0.0,B[mV],bel millivolt,2014-03-26
2.0.0,/g{creat},per gram creat,2014-03-26
2.0.0,%{residual},percent residual,2014-03-26
2.0.0,U/(10.g){feces},enzyme unit per 10 gram of feces,2014-03-26
2.0.0,U/g,enzyme unit per gram,2014-03-26
2.0.0,U/g{Hgb},UnitsPerGramHemoglobin,2014-03-26
2.0.0,U/kg/h,Unit / kilogram / hour,2014-03-26
2.0.0,%{Reactivity},percent Reactivity,2014-03-26
2.0.0,S,Siemens,2014-03-26
2.0.0,10.L/min,10 liter per minute,2014-03-26
2.0.0,%{Total},percent Total,2014-03-26
2.0.0,ag/{cell},attogram per cell,2014-03-26
2.0.0,fmol/mg,femtomole / milligram,2014-03-26
2.0.0,gf,gram-force,2014-03-26
2.0.0,g/kg/min,gram per kilogram per minute,2014-03-26
2.0.0,mL/(2.h),milliliter per 2 hour,2014-03-26
2.0.0,[bdsk'U],Bodansky unit,2014-03-26
2.0.0,mmol/(6.h),millimole per 6 hour,2014-03-26
2.0.0,g/mol,gram per mole,2014-03-26
2.0.0,[knk'U],Kunkel unit,2014-03-26
2.0.0,mL/mm,milliliter per millimeter,2014-03-26
2.0.0,mU/mL/min,millienzyme Unit per milliliter per minute,2014-03-26
2.0.0,[ft_i],Feet,2014-03-26
2.0.0,[pi].rad/min,the number pi * radian / minute,2014-03-26
2.0.0,mg/g{feces},milligram per gram of feces,2014-03-26
2.0.0,[lk_us],link for Gunter's chain,2014-03-26
2.0.0,[nmi_br],nautical mile,2014-03-26
2.0.0,meq/(kg.d),milliequivalents / kilogram * day,2014-03-26
2.0.0,mL/kg/(8.h),milliliter per kilogram per 8 hour,2014-03-26
2.0.0,[in_i],inch (international),2014-03-26
2.0.0,[ft_br],foot,2014-03-26
2.0.0,[in_i'Hg],inch of mercury column,2014-03-26
2.0.0,mL/(10.h),milliliter per 10 hour,2014-03-26
2.0.0,kcal/kg/(24.h),kilocalorie per kilogram per 24 hour,2014-03-26
2.0.0,g/kg/(8.h){shift},gram per kilogram per 8 hour shift,2014-03-26
2.0.0,[scwt_av],short hundredweight U.S. hundredweight,2014-03-26
2.0.0,[ly],light-year,2014-03-26
2.0.0,[stone_av],stone British stone,2014-03-26
2.0.0,[pca_pr],Printer's pica,2014-03-26
2.0.0,eq,equivalents,2014-03-26
2.0.0,[sc_ap],scruple,2014-03-26
2.0.0,fmol,femtomole,2014-03-26
2.0.0,[iU]/dL,InternationalUnitsPerDeciLiter,2014-03-26
2.0.0,fmol/mg{cytosol_protein},femtomole per milligram of cytosol protein,2014-03-26
2.0.0,[yd_br],yard,2014-03-26
2.0.0,mol/s,mole per second,2014-03-26
2.0.0,pmol/L,picomole per liter,2014-03-26
2.0.0,cal,calorie,2014-03-26
2.0.0,[foz_us],fluid ounce,2014-03-26
2.0.0,{cells}/uL,cells per microliter,2014-03-26
2.0.0,eq/umol,equivalents / micromole,2014-03-26
2.0.0,umol/h/g,micromole / hour / gram,2014-03-26
2.0.0,mo,month,2014-03-26
2.0.0,mg,milligram,2014-03-26
2.0.0,[srd_us],square rod,2014-03-26
2.0.0,[fth_i],fathom,2014-03-26
2.0.0,mL/cm[H2O],milliliter / centimeter of water column,2014-03-26
2.0.0,mg/mmol{creat},milligram per millimole of creatinine,2014-03-26
2.0.0,eq/mL,equivalents / milliliter,2014-03-26
2.0.0,mg/(18.h),milligram per 18 hour,2014-03-26
2.0.0,mg/d,milligram per day,2014-03-26
2.0.0,dm,decimeter,2014-03-26
2.0.0,mg/kg/d,milligram per kilogram per day,2014-03-26
2.0.0,cal_[15],calorie at 15 ??C,2014-03-26
2.0.0,mL/kg/d,milliliter per kilogram per day,2014-03-26
2.0.0,kat/L,katal / liter,2014-03-26
2.0.0,{Counts}/min,Counts / minute,2014-03-26
2.0.0,{EhrlichU}/dL,EhrlichUnitsPerDeciLiter [Arbitrary Concentration Units],2014-03-26
2.0.0,m2/s,square meter per second,2014-03-26
2.0.0,a_j,mean Julian year,2014-03-26
2.0.0,mbar.s/L,millibar second per liter,2014-03-26
2.0.0,[S],Svedberg unit,2014-03-26
2.0.0,atm,standard atmosphere,2014-03-26
2.0.0,deg/s,degree per second,2014-03-26
2.0.0,meq/g{Cre},milliequivalents / gram Cre,2014-03-26
2.0.0,k[iU]/mL,KiloInternationalUnitsPerMilliLiter,2014-03-26
2.0.0,{Capsule},Capsule,2014-03-26
2.0.0,{WBCs},white blood cells,2014-03-26
2.0.0,[dye'U],Dye unit,2014-03-26
2.0.0,mL/(5.h),milliliter per 5 hour,2014-03-26
2.0.0,g/(kg.min),gram / kilogram * minute,2014-03-26
2.0.0,[cyd_i],cubic yard,2014-03-26
2.0.0,[mil_us],mil,2014-03-26
2.0.0,mg/mg,milligram per milligram,2014-03-26
2.0.0,g.m/({hb}.m2),gram * meter / hb * (meter ^ 2),2014-03-26
2.0.0,[iU]/kg,InternationalUnitsPerKilogram,2014-03-26
2.0.0,meq/kg,milliequivalent per kilogram,2014-03-26
2.0.0,mmol/mol{Cre},MilliMolesPerMoleCreatinine,2014-03-26
2.0.0,mmol/h/mg{Hb},millimole per hour per milligram of hemoglobin,2014-03-26
2.0.0,pT,picotesla,2014-03-26
2.0.0,mg/(kg.h),milligram / kilogram * hour,2014-03-26
2.0.0,daL/min/m2,dekaliter per minute per square meter,2014-03-26
2.0.0,fmol/mg{protein},femtomole per milligram of protein,2014-03-26
2.0.0,mm,millimeter,2014-03-26
2.0.0,[mi_us],mile,2014-03-26
2.0.0,umol/mol{Cre},micromole / mole Cre,2014-03-26
2.0.0,[diop],diopter,2014-03-26
2.0.0,g/(5.h),gram per 5 hour,2014-03-26
2.0.0,g/kg/h,gram per kilogram per hour,2014-03-26
2.0.0,[bbl_us],barrel,2014-03-26
2.0.0,kPa,kiloPascal,2014-03-26
2.0.0,{IgGAntiphosphatidyleserine'U},IgGAntiphosphatidyleserine'U,2014-03-26
2.0.0,umol/(8.h),micromole per 8 hour,2014-03-26
2.0.0,{Package},Package,2014-03-26
2.0.0,nU/mL,nanoenzyme unit per milliliter,2014-03-26
2.0.0,[USP'U],UNITED STATES PHARMACOPEIA UNIT,2014-03-26
2.0.0,[pied],pied French foot,2014-03-26
2.0.0,mL/kg,milliliter per kilogram,2014-03-26
2.0.0,[pt_br],pint,2014-03-26
2.0.0,[foz_br],fluid ounce,2014-03-26
2.0.0,mmol/kg/h,millimole per kilogram per hour,2014-03-26
2.0.0,meq/kg/h,milliequivalent per kilogram per hour,2014-03-26
2.0.0,[smoot],Smoot,2014-03-26
2.0.0,[iU]/g{Hgb},international unit / gram Hgb,2014-03-26
2.0.0,pmol/mg{protein},picomole per milligram of protein,2014-03-26
2.0.0,{CH100'U},complement CH100 unit,2014-03-26
2.0.0,kU/L{class},kilo enzyme unit per liter class,2014-03-26
2.0.0,[fdr_br],fluid dram,2014-03-26
2.0.0,[in_i'H2O],inch (international) of water,2014-03-26
2.0.0,mg/dL{RBCs},milligram per deciliter of red blood cells,2014-03-26
2.0.0,[iU],international unit,2014-03-26
2.0.0,[sft_i],square foot (international),2014-03-26
2.0.0,mL/min/m2,milliliter per minute per square meter,2014-03-26
2.0.0,mg/m3,milligram per cubic meter,2014-03-26
2.0.0,[oz_tr],ounce,2014-03-26
2.0.0,{# of donor informative markers},"# of donor informative markers",2014-03-26
2.0.0,{Breaths}/min,Breaths / minute,2014-03-26
2.0.0,m/s,meter per second,2014-03-26
2.0.0,kBq,kiloBecquerel,2014-03-26
2.0.0,g/(kg.h),gram / kilogram * hour,2014-03-26
2.0.0,[fth_us],fathom,2014-03-26
2.0.0,dg,decigram,2014-03-26
2.0.0,mU/mg{creat},milli enzyme unit per milligram of creatinine,2014-03-26
2.0.0,ph,phot,2014-03-26
2.0.0,{index},index,2014-03-26
2.0.0,[gal_br],gallon,2014-03-26
2.0.0,[ligne],ligne French line,2014-03-26
2.0.0,[ppm]{v/v},part per million in volume per volume,2014-03-26
2.0.0,g{wet_tissue},gram of wet tissue,2014-03-26
2.0.0,ns,nanosecond,2014-03-26
2.0.0,{ElisaU}/mL,ElisaUnitsPerMilliLiter [Arbitrary Concentration Units],2014-03-26
2.0.0,[sct],section,2014-03-26
2.0.0,[cicero],cicero Didot's pica,2014-03-26
2.0.0,mU,millienzyme Unit,2014-03-26
2.0.0,[kn_br],knot,2014-03-26
2.0.0,[twp],township,2014-03-26
2.0.0,[mil_i],mil,2014-03-26
2.0.0,m[IU]/L,milli international unit per liter,2014-03-26
2.0.0,kg{wet'tis},kilogram of wet tissue,2014-03-26
2.0.0,mg/h,milligram per hour,2014-03-26
2.0.0,[dpt_us],dry pint,2014-03-26
2.0.0,umol/min/g{prot},micromole / minute / gram prot,2014-03-26
2.0.0,ug/m2,microgram per square meter,2014-03-26
2.0.0,{CAE'U},complement activity enzyme unit,2014-03-26
2.0.0,nmol/umol{creat},nanomole per micromole of creatinine,2014-03-26
2.0.0,[smi_us],square mile,2014-03-26
2.0.0,cm[Hg],centimeter of mercury,2014-03-26
2.0.0,circ,circle,2014-03-26
2.0.0,mg/g{creat},milligram per gram of creatinine,2014-03-26
2.0.0,[cin_i],cubic inch,2014-03-26
2.0.0,[lb_av],pound (US and British),2014-03-26
2.0.0,nm/s/L,nanometer per second per liter,2014-03-26
2.0.0,{FIU},fluorescent intensity unit,2014-03-26
2.0.0,pkat,picokatal,2014-03-26
2.0.0,ug/mL{class},microgram per milliliter class,2014-03-26
2.0.0,{IndexValue},IndexValue,2014-03-26
2.0.0,uOhm,microOhm,2014-03-26
2.0.0,nmol/(24.h),nanomole per 24 hour,2014-03-26
2.0.0,{Events},Events,2014-03-26
2.0.0,ug/mmol,microgram per millimole,2014-03-26
2.0.0,nCi,nanoCurie,2014-03-26
2.0.0,nmol/min/mg{hemoglobin},nanomole per minute per milligram of hemoglobin,2014-03-26
2.0.0,umol/mmol{creat},micromole per millimole of creatinine,2014-03-26
2.0.0,ug/L,microgram per liter,2014-03-26
2.0.0,{kp_C},HOMEOPATHIC POTENCY OF CENTESIMAL KORSAKOVIAN SERIES,2014-03-26
2.0.0,pmol/mol,picomole per mole,2014-03-26
2.0.0,pmol/h/mg{protein},picomole per hour per milligram of protein,2014-03-26
2.0.0,ug/min,microgram per minute,2014-03-26
2.0.0,nmol/g,nanomole per gram,2014-03-26
2.0.0,{ElisaValue},ElisaValue,2014-03-26
2.0.0,nmol/d,nanomole per day,2014-03-26
2.0.0,ug/dL,microgram per deciliter,2014-03-26
2.0.0,{activity},activity,2014-03-26
2.0.0,nmol/mL,nanomole per milliliter,2014-03-26
2.0.0,{2 or 3 times}/d,2 or 3 times / day,2014-03-26
2.0.0,umol/L{RBCs},micromole per liter of red blood cells,2014-03-26
2.0.0,{Log},log base 10,2014-03-26
2.0.0,ug/m3,microgram per cubic meter,2014-03-26
2.0.0,nmol/s,nanomole per second,2014-03-26
2.0.0,nmol/h/mL,nanomole per hour per milliliter,2014-03-26
2.0.0,{RadioactiveT3UptakeRatio},RadioactiveT3UptakeRatio,2014-03-26
2.0.0,{Ehrlich'U}/mL,Ehrlich'U / milliliter,2014-03-26
2.0.0,ug/g{Tissue},microgram / gram Tissue,2014-03-26
2.0.0,umol/kg{feces},micromole per kilogram of feces,2014-03-26
2.0.0,pmol/umol,picomole per micromole,2014-03-26
2.0.0,umol/h/mg{protein},micromole per hour per milligram of protein,2014-03-26
2.0.0,{Pill},Pill,2014-03-26
2.0.0,{AspirinReaction'U},AspirinReaction'U,2014-03-26
2.0.0,ng/mg{Protein},nanogram / milligram Protein,2014-03-26
2.0.0,ug/g{hair},microgram per gram of hair,2014-03-26
2.0.0,{Patch},Patch,2014-03-26
2.0.0,mo_j,mean Julian month,2014-03-26
2.0.0,rad,radian,2014-03-26
2.0.0,nmol/mmol,nanomole per millimole,2014-03-26
2.0.0,ug/g{creat},microgram per gram of creatinine,2014-03-26
2.0.0,ug/L/(24.h),microgram per liter per 24 hour,2014-03-26
2.0.0,ng/g{creat},nanogram per gram of creatinine,2014-03-26
2.0.0,{WeeksDays},WeeksDays,2014-03-26
2.0.0,{Percentile},Percentile,2014-03-26
2.0.0,{APS'U},IgA antiphosphatidylserine unit,2014-03-26
2.0.0,ng/L,nanogram per liter,2014-03-26
2.0.0,mmol/kg/(8.h),millimole per kilogram per 8 hour,2014-03-26
2.0.0,{Cells}/mL,Cells / milliliter,2014-03-26
2.0.0,nmol/dL,nanomole per deciliter,2014-03-26
2.0.0,ug/{Specimen},microgram / Specimen,2014-03-26
2.0.0,nmol/mL/h,nanomole per milliliter per hour,2014-03-26
2.0.0,ng/d,nanogram per day,2014-03-26
2.0.0,{ELISA'U},ELISA unit,2014-03-26
2.0.0,ug/L{DDU},microgram / liter DDU,2014-03-26
2.0.0,{GPS'U},IgG antiphosphatidylserine unit,2014-03-26
2.0.0,ueq,microequivalents,2014-03-26
2.0.0,umol/mg{Cre},micromole / milligram Cre,2014-03-26
2.0.0,mo_g,mean Gregorian month,2014-03-26
2.0.0,{# of calculi},"# of calculi",2014-03-26
2.0.0,t,tonne,2014-03-26
2.0.0,umol/(24.h),micromole per 24 hour,2014-03-26
2.0.0,pmol/(24.h),picomole per 24 hour,2014-03-26
2.0.0,nkat,nanokatal,2014-03-26
2.0.0,nm,nanometer,2014-03-26
2.0.0,nmol/g{Cre},nanomole / gram Cre,2014-03-26
2.0.0,pmol/dL,picomole per deciliter,2014-03-26
2.0.0,nmol/mmol{creat},nanomole per millimole of creatinine,2014-03-26
2.0.0,{Tine'U},Tine'U,2014-03-26
2.0.0,pg,picogram,2014-03-26
2.0.0,{TIBC'U},TIBC'U,2014-03-26
2.0.0,umol/umol,micromole per micromole,2014-03-26
2.0.0,umol/mol{creat},micromole per mole of creatinine,2014-03-26
2.0.0,{Rubella_virus},rubella virus,2014-03-26
2.0.0,mmol/{total_vol},millimole per total volume,2014-03-26
2.0.0,nmol/L,nanomole per liter,2014-03-26
2.0.0,ng/(kg.min),nanogram / kilogram * minute,2014-03-26
2.0.0,{JDF'U}/L,Juvenile Diabetes Foundation unit per liter,2014-03-26
2.0.0,nmol/mg{creat},nanomole per milligram of creatinine,2014-03-26
2.0.0,umol/g{Hgb},micromole / gram Hgb,2014-03-26
2.0.0,{Molecule}/{Platelet},Molecule / Platelet,2014-03-26
2.0.0,{OD_unit},optical density unit,2014-03-26
2.0.0,ug/g,microgram per gram,2014-03-26
2.0.0,{Log_copies}/mL,log (base 10) copies per milliliter,2014-03-26
2.0.0,{MPS'U}/mL,IgM antiphosphatidylserine unit per milliliter,2014-03-26
2.0.0,{IfaTiter},IfaTiter,2014-03-26
2.0.0,umol/min/L,micromole per minute per liter,2014-03-26
2.0.0,{Packs}/d,Packs / day,2014-03-26
2.0.0,{copies}/mL,copies per milliliter,2014-03-26
2.0.0,ng/10*6,nanogram per million,2014-03-26
2.0.0,{Pouches}/wk,Pouches / week,2014-03-26
2.0.0,ng/mg{protein},nanogram per milligram of protein,2014-03-26
2.0.0,{Copies}/uL,Copies / microliter,2014-03-26
2.0.0,ng/mg,nanogram per milligram,2014-03-26
2.0.0,ug/kg,microgram per kilogram,2014-03-26
2.0.0,ng/m2,nanogram per square meter,2014-03-26
2.0.0,pm,picometer,2014-03-26
2.0.0,umol/d,micromole per day,2014-03-26
2.0.0,pmol/min,picomole per minute,2014-03-26
2.0.0,sr,steradian,2014-03-26
2.0.0,{StandardIgA'U},StandardIgA'U,2014-03-26
2.0.0,mmol/kg/d,millimole per kilogram per day,2014-03-26
2.0.0,mmol/mmol{urea},millimole per millimole of urea,2014-03-26
2.0.0,mmol/{Tot'Volume},millimole / Tot'Volume,2014-03-26
2.0.0,pmol/h/mL,picomole per hour per milliliter,2014-03-26
2.0.0,{Relative'U},Relative'U,2014-03-26
