version,code,description,release_date
"",C07AB14,LANDIOLOLO,
"",C07AB52,"METOPROLOLO, CONFEZIONI ASSOCIATE",
"",C07AB57,"BISOPROLOL, COMBINATIONS",
"",C07AG,BLOCCANTI DEI RECETTORI ALFA E BETA ADRENERGICI,
"",C07AG01,LABETALOLO,
"",C07AG02,CARVEDILOLO,
"",C07B,BETABLOCCANTI E TIAZIDI,
"",C07BA,BETABLOCCANTI NON SELETTIVI E TIAZIDI,
"",C07BA02,OXPRENOLOLO E TIAZIDI,
"",C07BA05,PROPRANOLOLO E TIAZIDI,
"",C07BA06,TIMOLOLO E TIAZIDI,
"",C07BA07,SOTALOLO E TIAZIDI,
"",C07BA12,NADOLOLO E TIAZIDI,
"",C07BA68,"METIPRANOLOLO E TIAZIDI, ASSOCIAZIONI",
"",C07BB,BETABLOCCANTI SELETTIVI E TIAZIDI,
"",C07BB02,METOPROLOLO E TIAZIDI,
"",C07BB03,ATENOLOLO E TIAZIDI,
"",C07BB04,ACEBUTOLOLO E TIAZIDI,
"",C07BB06,BEVANTOLOLO E TIAZIDI,
"",C07BB07,BISOPROLOLO E TIAZIDI,
"",C07BB12,"NEBIVOLOL AND THIAZIDES ",
"",C07BB52,"METOPROLOLO E TIAZIDI, ASSOCIAZIONI",
"",C07BG,BLOCCANTI DEI RECETTORI ALFA E BETA E TIAZIDI,
"",C07BG01,LABETALOLO E TIAZIDI,
"",C07C,BETABLOCCANTI ED ALTRI DIURETICI,
"",C07CA,BETABLOCCANTI NON SELETTIVI ED ALTRI DIURETICI,
"",C07CA02,OXPRENOLOLO E ALTRI DIURETICI,
"",C07CA03,PINDOLOLO E ALTRI DIURETICI,
"",C07CA17,BOPINDOLOLO E ALTRI DIURETICI,
"",C07CA23,PENBUTOLOLO E ALTRI DIURETICI,
"",C07CB,BETABLOCCANTI SELETTIVI ED ALTRI DIURETICI,
"",C07CB02,METOPROLOLO E ALTRI DIURETICI,
"",C07CB03,ATENOLOLO E ALTRI DIURETICI,
"",C07CB53,"ATENOLOLO E ALTRI DIURETICI, ASSOCIAZIONI",
"",C07CG,ALFA E BETABLOCCANTI E ALTRI FARMACI,
"",C07CG01,LABETALOLO E ALTRI DIURETICI,
"",C07D,"BETABLOCCANTI, TIAZIDI ED ALTRI DIURETICI",
"",C07DA,"BETABLOCCANTI NON SELETTIVI, TIAZIDI E ALTRI DIURETICI",
"",C07DA06,"TIMOLOLO, TIAZIDI E ALTRI DIURETICI",
"",C07DB,"BETABLOCCANTI SELETTIVI, TIAZIDI E ALTRI DIURETICI",
"",C07DB01,"ATENOLOLO, TIAZIDI E ALTRI DIURETICI",
"",C07E,BETABLOCCANTI E VASODILATATORI,
"",C07EA,BETABLOCCANTI NON SELETTIVI E VASODILATATORI,
"",C07EB,BETABLOCCANTI SELETTIVI E VASODILATATORI,
"",C07F,BETABLOCCANTI ED ALTRI ANTIIPERTENSIVI,
"",C07FA,BETABLOCCANTI NON SELETTIVI E ALTRI ANTIIPERTENSIVI,
"",C07FA05,PROPRANOLOLO E ALTRI ANTIIPERTENSIVI,
"",C07FB,BETABLOCCANTI SELETTIVI E ALTRI ANTIIPERTENSIVI,
"",C07FB02,METOPROLOLO E ALTRI ANTIIPERTENSIVI,
"",C07FB03,ATENOLOLO E ALTRI ANTIIPERTENSIVI,
"",C07FB07,BISOPROLOL AND AMLODIPINE,
"",C07FB12,NEBIVOLOL AND AMLODIPINE,
"",C07FB13,METOPROLOL AND AMLODIPINE,
"",C07FX,"BETA BLOCKING AGENTS, OTHER COMBINATIONS",
"",C07FX01,PROPRANOLOL AND OTHER COMBINATIONS,
"",C07FX02,SOTALOL AND ACETYLSALICYLIC ACID,
"",C07FX03,METOPROLOL AND ACETYLSALICYLIC ACID,
"",C07FX04,BISOPROLOL AND ACETYLSALICYLIC ACID,
"",C07FX05,METOPROLOL AND IVABRADINE,
"",C07FX06,CARVEDILOL AND IVABRADINE,
"",C08,CALCIOANTAGONISTI,
"",C08C,CALCIOANTAGONISTI SELETTIVI CON PREVALENTE EFFETTO VASCOLARE,
"",C08CA,DERIVATI DIIDROPIRIDINICI,
"",C08CA01,AMLODIPINA,
"",C08CA02,FELODIPINA,
"",C08CA03,ISRADIPINA,
"",C08CA04,NICARDIPINA,
"",C08CA05,NIFEDIPINA,
"",C08CA06,NIMODIPINA,
"",C08CA07,NISOLDIPINA,
"",C08CA08,NITRENDIPINA,
"",C08CA09,LACIDIPINA,
"",C08CA10,NILVADIPINA,
"",C08CA11,MANIDIPINA,
"",C08CA12,BARNIDIPINA,
"",C08CA13,LERCANIDIPINA,
"",C08CA14,CILNIDIPINA,
"",C08CA15,BENIDIPINA,
"",C08CA16,CLEVIDIPINE,
"",C08CA17,LEVAMLODIPINE,
"",C08CA51,AMLODIPINE AND CELECOXIB,
"",C08CA55,"NIFEDIPINA, ASSOCIAZIONI",
"",C08CX,ALTRI CALCIOANTAGONISTI SELETTIVI CON PREVALENTE EFFETTO VASCOLARE,
"",C08CX01,MIBEFRADIL,
"",C08D,CALCIOANTAGONISTI SELETTIVI CON EFFETTO CARDIACO DIRETTO,
"",C08DA,DERIVATI FENILALCHILAMINICI,
"",C08DA01,VERAPAMIL,
"",C08DA02,GALLOPAMIL,
"",C08DA03,ETRIPAMIL,
"",C08DA51,"VERAPAMIL, ASSOCIAZIONI",
"",C08DB,DERIVATI BENZOTIAZEPINICI,
"",C08DB01,DILTIAZEM,
"",C08E,CALCIOANTAGONISTI NON SELETTIVI,
"",C08EA,DERIVATI FENILALCHILAMINICI,
"",C08EA01,FENDILINA,
"",C08EA02,BEPRIDIL,
"",C08EX,ALTRI CALCIOANTAGONISTI NON SELETTIVI,
"",C08EX01,LIDOFLAZINA,
"",C08EX02,PEREXILINA,
"",C08G,CALCIOANTAGONISTI E DIURETICI,
"",C08GA,CALCIOANTAGONISTI E DIURETICI,
"",C08GA01,NIFEDIPINA E DIURETICI,
"",C08GA02,AMLODIPINE AND DIURETICS,
"",C09,SOSTANZE AD AZIONE SUL SISTEMA RENINA-ANGIOTENSINA,
"",C09A,"INIBITORI DELL'ENZIMA DI CONVERSIONE DELL'ANGIOTENSINA (ACE), NON ASSOCIATI",
"",C09AA,"INIBITORI DELL'ENZIMA DI CONVERSIONE DELL'ANGIOTENSINA (ACE), NON ASSOCIATI",
"",C09AA01,CAPTOPRIL,
"",C09AA02,ENALAPRIL,
"",C09AA03,LISINOPRIL,
"",C09AA04,PERINDOPRIL,
"",C09AA05,RAMIPRIL,
"",C09AA06,QUINAPRIL,
"",C09AA07,BENAZEPRIL,
"",C09AA08,CILAZAPRIL,
"",C09AA09,FOSINOPRIL,
"",C09AA10,TRANDOLAPRIL,
"",C09AA11,SPIRAPRIL,
"",C09AA12,DELAPRIL,
"",C09AA13,MOEXIPRIL,
"",C09AA14,TEMOCAPRIL,
"",C09AA15,ZOFENOPRIL,
"",C09AA16,IMIDAPRIL,
"",C09B,"INIBITORI DELL'ENZIMA DI CONVERSIONE DELL'ANGIOTENSINA (ACE), IN ASSOCIAZIONE",
"",C09BA,INIBITORI DELL'ENZIMA DI CONVERSIONE DELL'ANGIOTENSINA (ACE) E DIURETICI,
"",C09BA01,CAPTOPRIL E DIURETICI,
"",C09BA02,ENALAPRIL E DIURETICI,
"",C09BA03,LISINOPRIL E DIURETICI,
"",C09BA04,PERINDOPRIL E DIURETICI,
"",C09BA05,RAMIPRIL E DIURETICI,
"",C09BA06,QUINAPRIL E DIURETICI,
"",C09BA07,BENAZEPRIL E DIURETICI,
"",C09BA08,CILAZAPRIL E DIURETICI,
"",C09BA09,FOSINOPRIL E DIURETICI,
"",C09BA12,DELAPRIL E DIURETICI,
"",C09BA13,MOEXIPRIL E DIURETICI,
"",C09BA15,ZEFENOPRIL E DIURETICI,
"",C09BB,INIBITORI DELL'ENZIMA DI CONVERSIONE DELL'ANGIOTENSINA (ACE) E CALCIOANTAGONISTI,
"",C09BB02,ENALAPRIL E LERCANIDIPINA,
"",C09BB03,LISINOPRIL AND AMLODIPINE,
"",C09BB04,"PERINDOPRIL AND AMLODIPINE ",
"",C09BB05,RAMIPRIL E CALCIOANTAGONISTI,
"",C09BB06,ENALAPRIL AND NITRENDIPINE,
"",C09BB07,RAMIPRIL E AMLODIPINA,
"",C09BB10,TRANDOLAPRIL E CALCIOANTAGONISTI,
"",C09BB12,DELAPRIL E CALCIOANTAGONISTI,
"",C09BB13,BENAZEPRIL E AMLODIPINA,
"",C09BX,"INIBITORI DELL''ENZIMA DI CONVERSIONE DELL''ANGIOTENSINA (ACE), ALTRE ASSOCIAZIONI",
"",C09BX01,"PERINDOPRIL, AMLODIPINA E INDAPAMIDE",
"",C09BX02,PERINDOPRIL E BISOPROLOLO,
"",C09BX03,"RAMIPRIL, AMLODIPINE AND HYDROCHLOROTHIAZIDE",
"",C09BX04,"PERINDOPRIL, BISOPROLOL AND AMLODIPINE",
"",C09BX05,RAMIPRIL AND BISOPROLOL,
"",C09BX06,"PERINDOPRIL, BISOPROLOLO, AMLODIPINA E INDAPAMIDE",
"",C09BX07,ZOFENOPRIL E NEBIVOLOLO,
"",C09C,ANTAGONISTI DELL'ANGIOTENSINA II,
"",C09CA,"ANTAGONISTI DELL'ANGIOTENSINA II, NON ASSOCIATI",
"",C09CA01,LOSARTAN,
"",C09CA02,EPROSARTAN,
"",C09CA03,VALSARTAN,
"",C09CA04,IRBESARTAN,
"",C09CA05,TASOSARTAN,
"",C09CA06,CANDESARTAN,
"",C09CA07,TELMISARTAN,
"",C09CA08,OLMESARTAN MEDOXOMIL,
"",C09CA09,AZILSARTAN MEDOXOMIL,
"",C09CA10,FIMASARTAN,
"",C09D,"ANTAGONISTI DELL'ANGIOTENSINA II, IN ASSOCIAZIONE",
"",C09DA,ANTAGONISTI DELL'ANGIOTENSINA II E DIURETICI,
"",C09DA01,LOSARTAN E DIURETICI,
"",C09DA02,EPROSARTAN E DIURETICI,
"",C09DA03,VALSARTAN E DIURETICI,
"",C09DA04,IRBESARTAN E DIURETICI,
"",C09DA06,CANDESARTAN E DIURETICI,
"",C09DA07,TELMISARTAN E DIURETICI,
"",C09DA08,OLMESARTAN MEDOXOMIL E DIURETICI,
"",C09DA09,AZILSARTAN MEDOXOMIL AND DIURETICS,
"",C09DA10,FIMASARTAN AND DIURETICS,
"",C09DB,ANTAGONISTI DELL?ANGIOTENSINA II ASSOCIATI A CALCIO ANTAGONISTI,
"",C09DB01,"VALSARTAN AND AMLODIPINE ",
"",C09DB02,OLMESARTAN MEDOXOMIL AND AMLODIPINE,
"",C09DB04,TELMISARTAN E AMLODIPINA,
"",C09DB05,IRBESARTAN E AMLODIPINA,
"",C09DB06,LOSARTAN E AMLODIPINA,
"",C09DB07,CANDESARTAN E AMLODIPINA,
"",C09DB08,VALSARTAN E LERCANIDIPINA,
"",C09DB09,FIMASARTAN AND AMLODIPINE,
"",C09DX,"ANGIOTENSIN II RECEPTOR BLOCKERS (ARBS), OTHER COMBINATIONS",
"",C09DX01,"VALSARTAN, AMLODIPINE AND HYDROCHLOROTHIAZIDE",
"",C09DX02,VALSARTAN AND ALISKIREN,
"",C09DX03,"OLMESARTAN MEDOXOMIL, AMLODIPINE AND HYDROCHLOROTHIAZIDE",
"",C09DX04,SACUBITRIL E VALSARTAN,
"",C09DX05,VALSARTAN AND NEBIVOLOL,
"",C09DX06,"CANDESARTAN, AMLODIPINE AND HYDROCHLOROTHIAZIDE",
"",C09DX07,"IRBESARTAN, AMLODIPINE AND HYDROCHLOROTHIAZIDE",
"",C09DX08,"TELMISARTAN, AMLODIPINA E IDROCLOROTIAZIDE",
"",C09X,ALTRI FARMACI AD AZIONE SUL SISTEMA RENINA-ANGIOTENSINA,
"",C09XA,INIBITORI DELLA RENINA,
"",C09XA01,REMIKIREN,
"",C09XA02,ALISKIREN,
"",C09XA52,ALISKIREN E IDROCLOROTIAZIDE,
"",C09XA53,ALISKIREN AND AMLODIPINE,
"",C09XA54,"ALISKIREN, AMLODIPINE AND HYDROCHLOROTHIAZIDE",
"",C09XX,OTHER AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,
"",C09XX01,SPARSENTAN,
"",C10,SOSTANZE IPOLIPEMIZZANTI,
"",C10A,IPOCOLESTEROLEMIZZANTI ED IPOTRIGLICERIDEMIZZANTI,
"",C10AA,INIBITORI DELLA HMG COA RIDUTTASI,
"",C10AA01,SIMVASTATINA,
"",C10AA02,LOVASTATINA,
"",C10AA03,PRAVASTATINA,
"",C10AA04,FLUVASTATINA,
"",C10AA05,ATORVASTATINA,
"",C10AA06,CERIVASTATINA,
"",C10AA07,ROSUVASTATINA,
"",C10AA08,PITAVASTATINA,
"",C10AA51,"SIMVASTATINA, ASSOCIAZIONI",
"",C10AA52,"LOVASTATINA, ASSOCIAZIONI",
"",C10AA53,"PRAVASTATINA, ASSOCIAZIONI",
"",C10AA54,"ATORVASTATINA, ASSOCIAZIONI",
"",C10AB,FIBRATI,
"",C10AB01,CLOFIBRATO,
"",C10AB02,BEZAFIBRATO,
"",C10AB03,ALLUMINIO CLOFIBRATO,
"",C10AB04,GEMFIBROZIL,
"",C10AB05,FENOFIBRATO,
"",C10AB06,SIMFIBRATO,
"",C10AB07,RONIFIBRATO,
"",C10AB08,CIPROFIBRATO,
"",C10AB09,ETOFIBRATO,
"",C10AB10,CLOFIBRIDE,
"",C10AB11,CHOLINE FENOFIBRATE,
"",C10AB12,PEMAFIBRATO,
"",C10AC,SEQUESTRANTI DEGLI ACIDI BILIARI,
"",C10AC01,COLESTIRAMINA,
"",C10AC02,COLESTIPOLO,
"",C10AC03,COLESTRANO,
"",C10AC04,COLESEVELAM,
"",C10AD,ACIDO NICOTINICO E DERIVATI,
"",C10AD01,NICERITROLO,
"",C10AD02,ACIDO NICOTINICO,
"",C10AD03,NICOFURANOSIO,
"",C10AD04,ALLUMINIO NICOTINATO,
"",C10AD05,ALCOOL NICOTINILICO (PIRIDILCARBINOLO),
"",C10AD06,ACIPIMOX,
"",C10AD52,"ACIDO NICOTINICO, ASSOCIAZIONI",
"",C10AX,ALTRI IPOCOLESTEROLEMIZZANTI ED IPOTRIGLICERIDEMIZZANTI,
"",C10AX01,DESTROTIROXINA,
"",C10AX02,PROBUCOL,
"",C10AX03,TIADENOLO,
"",C10AX04,BENFLUOREX,
"",C10AX05,MEGLUTOLO,
"",C10AX06,OMEGA-3-TRIGLICERIDI INCLUSI ALTRI ESTERI E ACIDI,
"",C10AX07,MAGNESIO PIRIDOSSAL 5-FOSFATO GLUTAMATO,
"",C10AX08,POLICOSANOLO,
"",C10AX09,EZETIMIBE,
"",C10AX10,ALIPOGENE TIPARVOVEC,
"",C10AX11,MIPOMERSEN,
"",C10AX12,LOMITAPIDE,
"",C10AX13,EVOLOCUMAB,
"",C10AX14,ALIROCUMAB,
"",C10AX15,BEMPEDOIC ACID,
"",C10AX16,INCLISIRAN,
"",C10AX17,EVINACUMAB,
"",C10AX18,VOLANESORSEN,
"",C10AX81,DA INSERIRE,
"",C10B,"SOSTANZE MODIFICATRICI DEI LIPIDI, ASSOCIAZIONI",
"",C10BA,INIBITORI DELL''HMG COA REDUTTASI IN ASSOCIAZIONE CON ALTRE SOSTANZE MODIFICATRICI DEI LIPIDI,
"",C10BA01,LOVASTATIN AND NICOTINIC ACID,
"",C10BA02,SIMVASTATINA E EZETIMIBE,
"",C10BA03,PRAVASTATINA E FENOFIBRATO,
"",C10BA04,SIMVASTATINA E FENOFIBRATO,
"",C10BA05,ATORVASTATINA E EZETIMIBE,
"",C10BA06,ROSUVASTATINA E EZETIMIBE,
"",C10BA07,ROSUVASTATIN AND OMEGA-3 FATTY ACIDS,
"",C10BA08,ATORVASTATIN AND OMEGA-3 FATTY ACIDS,
"",C10BA09,ROSUVASTATIN AND FENOFIBRATE,
"",C10BA10,BEMPEDOIC ACID AND EZETIMIBE,
"",C10BA11,PRAVASTATIN AND EZETIMIBE,
"",C10BA12,"PRAVASTATIN, EZETIMIBE AND FENOFIBRATE",
"",C10BA13,PITAVASTATINA E EZETIMIBE,
"",C10BX,"INIBITORI DELL''HMG COA REDUTTASI, ALTRE ASSOCIAZIONI",
"",C10BX01,SIMVASTATINA E ACIDO ACETILSALICILICO,
"",C10BX02,PRAVASTATINA E ACIDO ACETILSALICILICO,
"",C10BX03,ATORVASTATINA E AMLODIPINA,
"",C10BX04,"SIMVASTATINA, ACIDO ACETILSALICILICO E RAMIPRIL",
"",C10BX05,ROSUVASTATINA E ACIDO ACETILSALICILICO,
"",C10BX06,"ATORVASTATINA, ACIDO ACETILSALICILICO E RAMIPRIL",
"",C10BX07,"ROSUVASTATINA, AMLODIPINA E LISINOPRIL",
"",C10BX08,ATORVASTATINA E ACIDO ACETILSALICILICO,
"",C10BX09,ROSUVASTATINA ED AMLODIPINA,
"",C10BX10,ROSUVASTATIN AND VALSARTAN,
"",C10BX11,"ATORVASTATIN, AMLODIPINE AND PERINDOPRIL",
"",C10BX12,"ATORVASTATIN, ACETYLSALICYLIC ACID AND PERINDOPRIL",
"",C10BX13,"ROSUVASTATIN, PERINDOPRIL AND INDAPAMIDE",
"",C10BX14,"ROSUVASTATIN, AMLODIPINE AND PERINDOPRIL",
"",C10BX15,ATORVASTATINA E PERINDOPRIL,
"",C10BX16,ROSUVASTATIN AND FIMASARTAN,
"",C10BX17,ROSUVASTATIN AND RAMIPRIL,
"",C10BX18,"ATORVASTATIN, AMLODIPINE AND RAMIPRIL",
"",C10BX19,ATORVASTATIN AMLODIPINE AND CANDESARTAN,
"",C10BX20,ROSUVASTATINA E TELMISARTAN,
"",C10BX21,ROSUVASTATINA E PERINDOPRIL,
"",C10BX22,ROSUVASTATINA E NEBIVOLOLO,
"",D,DERMATOLOGICI,
"",D01,ANTIMICOTICI PER USO DERMATOLOGICO,
"",D01A,ANTIMICOTICI PER USO TOPICO,
"",D01AA,ANTIBIOTICI,
"",D01AA01,NISTATINA,
"",D01AA02,NATAMICINA,
"",D01AA03,ACHIMICINA,
"",D01AA04,PECILOCINA,
"",D01AA06,MEPARTRICINA,
"",D01AA07,PIRROLNITRINA,
"",D01AA08,GRISEOFULVINA,
"",D01AA20,ASSOCIAZIONI,
"",D01AC,DERIVATI IMIDAZOLICI E TRIAZOLICI,
"",D01AC01,CLOTRIMAZOLO,
"",D01AC02,MICONAZOLO,
"",D01AC03,ECONAZOLO,
"",D01AC04,CLOMIDAZOLO,
"",D01AC05,ISOCONAZOLO,
"",D01AC06,TIABENDAZOLO,
"",D01AC07,TIOCONAZOLO,
"",D01AC08,KETOCONAZOLO,
"",D01AC09,SULCONAZOLO,
"",D01AC10,BIFONAZOLO,
"",D01AC11,OSSICONAZOLO,
"",D01AC12,FENTICONAZOLO,
"",D01AC13,OMOCONAZOLO,
"",D01AC14,SERTACONSAZOLO,
"",D01AC15,FLUCONAZOLO,
"",D01AC16,FLUTRIMAZOLO,
"",D01AC17,EBERCONAZOLE,
"",D01AC18,LULICONAZOLE,
"",D01AC19,EFINACONAZOLE,
"",D01AC20,ASSOCIAZIONI,
"",D01AC21,NETICONAZOLO,
"",D01AC22,LANOCONAZOLO,
"",D01AC52,"MICONAZOLO, ASSOCIAZIONI",
"",D01AC60,"BIFONAZOLO, ASSOCIAZIONI",
"",D01AE,ALTRI ANTIMICOTICI PER USO TOPICO,
"",D01AE01,BROMOCLOROSALICILANILIDE,
"",D01AE02,NAFTIFINA,
"",D01AE03,TRIBROMOMETACRESOLO,
"",D01AE04,ACIDO UNDECILENICO,
"",D01AE05,POLINOSSILINA,
"",D01AE06,2-(4-CLORFENOSSI)-ETANOLO,
"",D01AE07,CLORFENESINA,
"",D01AE08,TICLATONE,
"",D01AE09,SULBENTINA,
"",D01AE10,ETILE IDROSSIBENZOATO,
"",D01AE11,ALOPROGIN,
"",D01AE12,ACIDO SALICILICO,
"",D01AE13,SELENIO SOLFURO,
"",D01AE14,CICLOPIROX,
"",D01AE15,TERBINAFINA,
"",D01AE16,AMOROLFINA,
"",D01AE17,DIMAZOLO,
"",D01AE18,TOLNAFTATO,
"",D01AE19,TOLCICLATO,
"",D01AE20,ASSOCIAZIONI,
"",D01AE21,FLUCITOSINA,
"",D01AE22,NAFTIFINA,
"",D01AE23,BUTENAFINE,
"",D01AE24,TAVABOROLE,
"",D01AE25,LIRANAFTATO,
"",D01AE54,"ACIDO UNDECILENICO, ASSOCIAZIONI",
"",D01B,ANTIMICOTICI PER USO SISTEMICO,
"",D01BA,ANTIMICOTICI PER USO SISTEMICO,
"",D01BA01,GRISEOFULVINA,
"",D01BA02,TERBINAFINA,
"",D01BA03,FOSRAVUCONAZOLO,
"",D02,EMOLLIENTI E PROTETTIVI,
"",D02A,EMOLLIENTI E PROTETTIVI,
"",D02AA,PRODOTTI A BASE DI SILICONE,
"",D02AB,PRODOTTI A BASE DI OSSIDO DI ZINCO,
"",D02AC,PRODOTTI A BASE DI VASELINA E DI GRASSI,
"",D02AD,PLASTIFICANTI LIQUIDI,
"",D02AE,PRODOTTI A BASE DI CARBAMIDE,
"",D02AE01,CARBAMIDE,
"",D02AE51,"CARBAMIDE, ASSOCIAZIONI",
"",D02AF,PREPARATI A BASE DI ACIDO SALICILICO,
"",D02AX,ALTRI EMOLLIENTI PROTETTIVI,
"",D02B,SOSTANZE PROTETTIVE CONTRO LE RADIAZIONI UV,
"",D02BA,SOSTANZE PER USO TOPICO CONTRO LE RADIAZIONI UV,
"",D02BA01,ACIDO AMINOBENZOICO,
"",D02BA02,OCTIL METOSSICINNAMATO,
"",D02BB,SOSTANZE PER USO SISTEMICO CONTRO LE RADIAZIONI UV,
"",D02BB01,BETACAROTENE,
"",D02BB02,AFAMELANOTIDE,
"",D03,PREPARATI PER IL TRATTAMENTO DI FERITE E ULCERAZIONI,
"",D03A,CICATRIZZANTI,
"",D03AA,UNGUENTI A BASE DI OLIO DI FEGATO DI MERLUZZO,
"",D03AX,ALTRI CICATRIZZANTI,
"",D03AX01,CADEXOMERO IODURO,
"",D03AX02,DESTRANOMER,
"",D03AX03,DESPANTENOLO,
"",D03AX04,CALCIO PANTOTENATO,
"",D03AX05,ACIDO IALURONICO,
"",D03AX06,BECAPLERMIN,
"",D03AX07,GLICERIL TRINITRATO,
"",D03AX08,ISOSORBIDE DINITRATO,
"",D03AX09,CRILANOMER,
"",D03AX10,ENOXOLONE,
"",D03AX11,SODIUM CHLORITE,
"",D03AX12,TROLAMINE,
"",D03AX13,BETULAE CORTEX,
"",D03AX14,CENTELLA ASIATICA HERBA,
"",D03AX15,TRAFERMIN,
"",D03AX16,BEREMAGENE GEPERPAVEC,
"",D03B,ENZIMI,
"",D03BA,ENZIMI PROTEOLITICI,
"",D03BA01,TRIPSINA,
"",D03BA02,CLOSTRIDIOPEPTIDASI,
"",D03BA03,BROMELINA,
"",D03BA52,"CLOSTRIDIOPEPTIDASI, ASSOCIAZIONI",
"",D04,"ANTIPRURIGINOSI, INCLUSI ANTISTAMINICI, ANESTETICI, ECC.",
"",D04A,"ANTIPRURIGINOSI, INCLUSI ANTISTAMINICI, ANESTETICI, ECC.",
"",D04AA,ANTISTAMINICI PER USO TOPICO,
"",D04AA01,TONZILAMINA,
"",D04AA02,MEPIRAMINA,
"",D04AA03,TENALIDINA,
"",D04AA04,TRIPELENNAMINA,
"",D04AA09,CLOROPIRAMINA,
"",D04AA10,PROMETAZINA,
"",D04AA12,TOLPROPAMINA,
"",D04AA13,DIMETINDENE,
"",D04AA14,CLEMASTINA,
"",D04AA15,BAMIPINA,
"",D04AA16,PHENIRAMINE,
"",D04AA22,ISOTIPENDILE,
"",D04AA32,DIFENIDRAMINA,
"",D04AA33,DIFENIDRAMINA METILBROMURO,
"",D04AA34,CLORFENOSSAMINA,
"",D04AB,ANESTETICI PER USO TOPICO,
"",D04AB01,LIDOCAINA,
"",D04AB02,CINCOCAINA,
"",D04AB03,OSSIBUPROCAINA,
"",D04AB04,BENZOCAINA,
"",D04AB05,QUINISOCAINA,
"",D04AB06,TETRACAINA,
"",D04AB07,PRAMOCAINA,
"",D04AX,ALTRI ANTIPRURIGINOSI,
"",D04AX01,DOXEPIN,
"",D05,ANTIPSORIASICI,
"",D05A,ANTIPSORIASICI PER USO TOPICO,
"",D05AA,CATRAMI,
"",D05AC,DERIVATI ANTRACENICI,
"",D05AC01,DITRANOLO,
"",D05AC51,"DITRANOLO, ASSOCIAZIONI",
"",D05AD,PSORALENI PER USO TOPICO,
"",D05AD01,TRIOSSISALENE,
"",D05AD02,METOSSALENE,
"",D05AX,ALTRI ANTIPSORIASICI PER USO TOPICO,
"",D05AX01,ACIDO FUMARICO,
"",D05AX02,CALCIPOTRIOLO,
"",D05AX03,CALCITRIOLO,
"",D05AX04,TACALCITOLO,
"",D05AX05,TAZAROTENE,
"",D05AX06,ROFLUMILAST,
"",D05AX07,TAPINAROF,
"",D05AX52,"CALCIPOTRIOLO, ASSOCIAZIONI",
"",D05AX55,TAZAROTENE E ULOBETASOLO,
"",D05B,ANTIPSORIASICI PER USO SISTEMICO,
"",D05BA,PSORALENI PER USO SISTEMICO,
"",D05BA01,TRIOXISALENE,
"",D05BA02,METOXALENE,
"",D05BA03,BERGAPTEN,
"",D05BB,RETINOIDI PER IL TRATTAMENTO DELLA PSORIASI,
"",D05BB01,ETRETINATO,
"",D05BB02,ACITRETINA,
"",D05BX,ALTRI ANTIPSORIASICI PER USO SISTEMICO,
"",D05BX51,"DERIVATI DELL'ACIDO FUMARICO, ASSOCIAZIONI",
"",D06,ANTIBIOTICI E CHEMIOTERAPICI PER USO DERMATOLOGICO,
"",D06A,ANTIBIOTICI PER USO TOPICO,
"",D06AA,TETRACICLINE E DERIVATI,
"",D06AA01,DEMECLOCICLINA,
"",D06AA02,CLORTETRACICLINA,
"",D06AA03,OSSITETRACICLINA,
"",D06AA04,TETRACICLINA,
"",D06AX,ALTRI ANTIBIOTICI PER USO TOPICO,
"",D06AX01,ACIDO FUSIDICO,
"",D06AX02,CLORAMFENICOLO,
"",D06AX04,NEOMICINA,
"",D06AX05,BACITRACINA,
"",D06AX07,GENTAMICINA,
"",D06AX08,TIROTRICINA,
"",D06AX09,MUPIROCINA,
"",D06AX10,VIRGINIAMICINA,
"",D06AX11,RIFAXIMINA,
"",D06AX12,AMIKACINA,
"",D06AX13,RETAPAMULINA,
"",D06AX14,OZENOXACINA,
"",D06AX15,RIFAMYCIN,
"",D06B,CHEMIOTERAPICI PER USO TOPICO,
"",D06BA,SULFONAMIDI,
"",D06BA01,SULFADIAZINA ARGENTICA,
"",D06BA02,SULFATIAZOLO,
"",D06BA03,MAFENIDE,
"",D06BA04,SULFAMETIZOLO,
"",D06BA05,SULFANILAMIDE,
"",D06BA06,SULFAMERAZINE,
"",D06BA51,"SULFADIAZINA ARGENTICA, ASSOCIAZIONI",
"",D06BB,ANTIVIRALI,
"",D06BB01,IDOXURIDINA,
"",D06BB02,TROMANTADINA,
"",D06BB03,ACICLOVIR,
"",D06BB04,PODOFILLOTOSSINA,
"",D06BB05,INOSINA,
"",D06BB06,PENCICLOVIR,
"",D06BB07,LISOZIMA,
"",D06BB08,IBACITABINA,
"",D06BB09,EDOXUDINA,
"",D06BB10,IMIQUIMOD,
"",D06BB11,DOCOSANOL,
"",D06BB12,SINECATECHINA,
"",D06BB53,"ACICLOVIR, COMBINATIONS",
"",D06BX,ALTRI CHEMIOTERAPICI,
"",D06BX01,METRONIDAZOLO,
"",D06BX02,INGENOLO MEBUTATO,
"",D06BX03,TIRBANIBULINA,
"",D06C,ASSOCIAZIONI DI ANTIBIOTICI E CHEMIOTERAPICI,
"",D07,"CORTICOSTEROIDI, PREPARATI DERMATOLOGICI",
"",D07A,"CORTICOSTEROIDI, NON ASSOCIATI",
