version,code,description,release_date
"",366.5,Postumi di cataratta,
"",379.92,Gonfiore o massa oculare,
"",38.11,Endoarteriectomia dei vasi intracranici,
"",405.99,Ipertensione secondaria di altra origine,
"",398.9,Altre e non specificate malattie reumatiche del cuore,
"",374.5,Affezioni degenerative della palpebra e della zona perioculare,
"",39.90,Inserzione di stent non medicato in vaso periferico,
"",394.0,Stenosi mitralica,
"",378.9,Disturbo non specificato dei movimenti oculari,
"",374.53,Ipopigmentazione della palpebra,
"",375.57,Dacriolito,
"",371.9,Alterazione corneale non specificata,
"",411,Altre forme acute e subacute di cardiopatia ischemica,
"",398.90,"Cardiopatia reumatica, non specificata",
"",410.41,"Infarto miocardico acuto di altra parte della parete inferiore, episodio iniziale di assistenza",
"",404.02,Cardionefropatia ipertensiva maligna senza insufficienza cardiaca e con patologia renale cronica di stadio V o di stadio terminale,
"",39.25,Bypass aorto-iliaco-femorale,
"",410.71,"Infarto subendocardico, episodio iniziale di assistenza",
"",424.99,"Altre endocarditi, valvole non specificate",
"",38.99,Altra puntura di vena,
"",388.41,Diplacusia,
"",372.2,Blefarocongiuntivite,
"",373,Infiammazione delle palpebre,
"",398.91,Insufficienza reumatica del cuore (congestizia),
"",386.02,"Malattia di Meniere attiva, cocleare",
"",410.70,"Infarto subendocardico, episodio di assistenza non specificato",
"",40.69,Altri interventi sul dotto toracico,
"",398.0,Miocardite reumatica,
"",381.4,"Otiti medie non suppurative, non specificate se acute o croniche",
"",389.14,Sordita' centrale bilaterale,
"",378.2,Eterotropia intermittente,
"",410.3,Infarto miocardico acuto della parete inferoposteriore,
"",377.00,Papilledema non specificato,
"",378.43,Eteroforia verticale,
"",38.15,Endoarteriectomia di altri vasi toracici,
"",44.44,Embolizzazione mediante catetere per sanguinamento gastrico o duodenale,
"",386.11,Vertigine posturale parossistica benigna,
"",38.29,Altre procedure diagnostiche sui vasi sanguigni,
"",381.8,Altri disturbi della tromba di Eustachio,
"",40.29,Asportazione semplice di altre strutture linfatiche,
"",403.11,Nefropatia ipertensiva benigna con patologia renale cronica di stadio V o di stadio terminale,
"",40.64,Legatura del dotto toracico,
"",385.24,Perdita parziale o necrosi degli ossicini dell???orecchio,
"",386.54,"Labirinto ipoattivo, bilaterale",
"",381.2,Otite media cronica mucosa,
"",376.40,"Deformazione dell???orbita, non specificata",
"",377.75,Cecita' corticale,
"",38.00,"Incisione di vasi, sede non specificata",
"",375.0,Dacrioadenite,
"",373.13,Ascesso della palpebra,
"",372.30,"Congiuntivite, non specificata",
"",402.01,Cardiopatia ipertensiva maligna con insufficienza cardiaca,
"",372.40,"Pterigio, non specificato",
"",388.3,Tinnitus,
"",376.42,Esostosi dell???orbita,
"",378.72,Oftalmoplegia progressiva esterna,
"",371.70,"Deformazione della cornea, non specificata",
"",378.63,Duzione limitata associata ad altre condizioni patologiche,
"",376.00,"Infiammazione acuta dell???orbita, non specificata",
"",376.89,Altre malattie dell???orbita,
"",38.36,Resezione di arterie addominali con anastomosi,
"",379.42,"Miosi (persistente), non dovuta a miotici",
"",376.32,Emorragia orbitaria,
"",379.34,Dislocazione posteriore del cristallino,
"",376.41,Ipertelorismo dell???orbita,
"",429.4,Disturbi funzionali conseguenti a chirurgia cardiaca,
"",373.4,Dermatiti infettive delle palpebre di tipo deformante,
"",378.22,"Esotropia intermittente, alternante",
"",379.53,Nistagmo da deprivazione visiva,
"",41.38,Altre procedure diagnostiche sul midollo osseo,
"",39.31,Sutura di arteria,
"",378.04,Esotropia con altre inconcomitanze,
"",378,Strabismo ed altri disturbi dei movimenti binoculari,
"",374.11,Ectropion senile,
"",377.01,Papilledema associato ad aumento della pressione intracranica,
"",375.42,Dacriocistite cronica,
"",38.13,Endoarteriectomia di vasi dell???arto superiore,
"",374.10,"Ectropion, non specificato",
"",378.33,Ciclotropia,
"",38.1,Endoarteriectomia,
"",38.37,Resezione di vene addominali con anastomosi,
"",374.00,"Entropion, non specificato",
"",38.44,"Resezione dell???aorta, addominale con sostituzione",
"",379.43,"Midriasi (persistente), non dovuta a midriatici",
"",40.54,Dissezione radicale della regione inguinale,
"",388.10,"Effetti del rumore sull???orecchio interno, non specificati",
"",38.86,Altra occlusione chirurgica di arterie addominali,
"",372,Malattie della congiuntiva,
"",384.9,Disturbi non specificati della membrana timpanica,
"",378.7,Altri strabismi specificati,
"",373.00,"Blefarite, non specificata",
"",376.11,Granuloma dell???orbita,
"",379.13,Stafiloma equatoriale,
"",372.21,Blefarocongiuntivite angolare,
"",405.19,Ipertensione secondaria benigna di altra origine,
"",377.34,Neuropatia ottica tossica,
"",39.66,Bypass cardiopolmonare percutaneo,
"",40.3,Asportazione di linfonodi regionali,
"",375.20,"Epifora, causa non specificata",
"",376.31,Esoftalmo costante,
"",379.24,Altre opacita' del vitreo,
"",371.52,Altre distrofie corneali anteriori,
"",372.44,Pterigio doppio,
"",41.95,Interventi di riparazione e di plastica sulla milza,
"",380.11,Infezione acuta del padiglione auricolari,
"",438,Postumi delle malattie cerebrovascolari,
"",438.21,Emiplegia dell???emisfero dominante,
"",397.0,Malattie della valvola tricuspide,
"",42.41,Esofagectomia parziale,
"",51.62,Asportazione dell???ampolla di Vater con reimpianto del dotto comune,
"",40.62,Fistolizzazione del dotto toracico,
"",403.01,Nefropatia ipertensiva maligna con patologia renale cronica di stadio V o di stadio terminale,
"",425.0,Fibrosi endomiocardica,
"",446.2,Angioite da ipersensibilizzazione,
"",386.35,Labirintite virale,
"",410.30,"Infarto miocardico acuto della parete inferoposteriore, episodio di assistenza non specificato",
"",383.01,Ascesso subperiosteo della mastoide,
"",41.06,Trapianto di cellule staminali da sangue prelevato da vasi del cordone ombelicale,
"",437.5,Malattia ??????moyamoya??????,
"",45.23,Colonscopia con endoscopio flessibile,
"",386.12,Neuronite vestibolare,
"",38.89,Altra occlusione chirurgica di vene arto inferiore,
"",43.11,Gastrostomia percutanea [endoscopica] [PEG],
"",410.51,"Infarto miocardico acuto di altra parte della parete laterale, episodio iniziale di assistenza",
"",385.01,Timpanosclerosi estesa solamente alla membrana timpanica,
"",372.10,"Congiuntivite cronica, non specificata",
"",41.43,Splenectomia parziale,
"",437.0,Aterosclerosi cerebrale,
"",404.91,"Cardionefropatia ipertensiva non specificata con insufficienza cardiaca e con patologia renale cronica dallo stadio I allo stadio IV, o non specificata",
"",446.7,Malattia di Takayasu,
"",438.85,Vertigini,
"",46.41,Revisione di orifizio artificiale dell???intestino tenue,
"",417.9,Altre malattie del circolo polmonare non specificate,
"",44.91,Legatura di varici gastriche,
"",380.2,Altre otiti esterne,
"",438.53,"Altre sindromi paralitiche, bilaterali",
"",427.1,Tachicardia parossistica ventricolare,
"",421.1,Endocardite infettiva acuta e subacuta in malattie classificate altrove,
"",388.9,Disturbi dell???orecchio non specificati,
"",447.4,Sindrome di compressione dell???arteria celiaca,
"",45.25,Biopsia [endoscopica] dell???intestino crasso,
"",426.4,Blocco completo di branca destra,
"",428.4,Insufficienza cardiaca sistolica e diastolica combinata,
"",429.1,Degenerazione miocardica,
"",45.30,Asportazione o demolizione endoscopica di lesione del duodeno,
"",438.11,Afasia,
"",414.02,Aterosclerosi coronarica di bypass venoso autologo,
"",414.11,Aneurisma dei vasi coronarici,
"",43.81,Gastrectomia parziale con trasposizione digiunale,
"",383.2,Petrosite,
"",414,Altre forme di cardiopatia ischemica cronica,
"",386.1,Altre e non specificate vertigini periferiche,
"",385.2,Altre malformazioni acquisite degli ossicini,
"",43.8,Altra gastrectomia parziale,
"",45.15,Biopsia a cielo aperto dell???intestino tenue,
"",389.10,"Sordita' neurosensoriale, non specificata",
"",392,Corea reumatica,
"",380.4,Tappo di cerume,
"",425.3,Fibroelastosi endocardica,
"",434.10,Embolia cerebrale senza menzione di infarto cerebrale,
"",43.0,Gastrotomia,
"",414.01,Aterosclerosi coronarica di arteria coronarica nativa,
"",430,Emorragia subaracnoidea,
"",438.83,Debolezza dei muscoli facciali,
"",524.39,Altre anomalie della posizione dei denti,
"",422.9,Altre e non specificate miocarditi acute,
"",438.81,Aprassia,
"",414.12,Dissezione dell???arteria coronarica,
"",39.2,Altre anastomosi o bypass vascolari,
"",379.40,"Funzione pupillare anomala, non specificata",
"",427.6,Battiti prematuri,
"",49.02,Altra incisione di tessuti perianali,
"",440,Aterosclerosi,
"",381,Otite media non suppurativa e disturbi della tromba di Eustachio,
"",39.26,Altri anastomosi o bypass vascolari intraaddominali,
"",40.6,Interventi sul dotto toracico,
"",429.89,Altre cardiopatie mal definite,
"",42.0,Esofagotomia,
"",39.59,Altra riparazione di vasi,
"",383.02,Mastoidite acuta con altre complicazioni,
"",377.62,Disturbi delle altre vie ottiche associati a disturbi vascolari,
"",40.53,Asportazione radicale dei linfonodi iliaci,
"",384.01,Timpanite bollosa,
"",42.91,Legatura di varici esofagee,
"",40.5,Asportazione radicale di altri linfonodi,
"",403.0,Nefropatia ipertensiva maligna,
"",398.99,Altra malattia reumatica del cuore,
"",44.63,Chiusura di altra fistola gastrica,
"",38.82,Altra occlusione chirurgica di altri vasi del capo e del collo,
"",410.50,"Infarto miocardico acuto di altra parte della parete laterale, episodio di assistenza non specificato",
"",440.20,"Aterosclerosi delle arterie native degli arti, non specificata",
"",441.9,"Aneurisma aortico di sede non specificata, senza menzione di rottura",
"",433.90,Occlusione e stenosi di arteria precerebrale non specificata senza menzione di infarto cerebrale,
"",413.1,Angina di Prinzmetal,
"",455,Emorroidi,
"",432.1,Emorragia subdurale,
"",46.85,Dilatazione dell???intestino,
"",414.0,Aterosclerosi coronarica,
"",434.91,Occlusione di arteria cerebrale non specificata con infarto cerebrale,
"",41.42,Asportazione di lesione o tessuto della milza,
"",386.4,Fistola del labirinto,
"",385.10,"Malattia adesiva dell???orecchio medio, estensione non specificata",
"",441.5,"Rottura di aneurisma aortico, di sede non specificata",
"",42.69,Altra anastomosi presternale dell???esofago,
"",388.32,Tinnitus oggettivo,
"",44.68,Gastroplastica laparoscopica,
"",404.93,Cardionefropatia ipertensiva non specificata con insufficienza cardiaca e con patologia renale cronica di stadio V o di stadio terminale,
"",447.3,Iperplasia dell???arteria renale,
"",410.32,"Infarto miocardico acuto della parete inferoposteriore, episodio successivo di assistenza",
"",382.1,Otite media cronica suppurativa tubotimpanica,
"",380.02,Pericondrite cronica del padiglione auricolare,
"",42.85,Riparazione di stenosi esofagea,
"",442.2,Aneurisma dell???arteria iliaca,
"",384.23,Altre perforazioni marginali della membrana timpanica,
"",42.66,Altra esofagocolostomia presternale,
"",411.81,Occlusione coronarica acuta senza infarto miocardico,
"",459.10,Sindrome postflebitica senza complicazioni,
"",464.20,Laringotracheite acuta senza menzione di ostruzione,
"",432.0,Emorragia extradurale non traumatica,
"",385.03,"Timpanosclerosi estesa alla membrana timpanica, agli ossicini dell???orecchio e all???orecchio medio",
"",39.21,Anastomosi vena cava e arteria polmonare,
"",410.01,"Infarto miocardico acuto della parete anterolaterale, episodio iniziale di assistenza",
"",44.1,Procedure diagnostiche sullo stomaco,
"",417,Altre malattie del circolo polmonare,
"",410.8,Infarto miocardico acuto di altre sedi specificate infarto: atrio muscolo papillare strettamente settale,
"",44.92,Manipolazione intraoperatoria dello stomaco,
"",42.63,Anastomosi esofagea presternale con interposizione di intestino tenue,
"",429.79,Altri postumi di infarto miocardico non classificati altrove,
"",39.50,Angioplastica o aterectomia di altro/i vaso/i non coronarico/i,
"",410.4,Infarto miocardico acuto di altra parte della parete inferiore infarto: parete diaframmatica (coinvolgente la porzione contigua del setto interventricolare) inferiore (parete) SAI (coinvolgente la porzione contigua del setto interventricolare),
"",44.4,Controllo di emorragia e sutura di ulcera gastrica o duodenale,
"",445.01,Ateroembolismo delle estremita' superiori,
"",416.9,"Malattia cardiopolmonare cronica, non specificata",
"",427.41,Fibrillazione ventricolare,
"",426.89,Altri disturbi di conduzione specificati,
"",426.0,Blocco atrioventricolare completo,
"",525.23,Atrofia severa della mandibola,
"",446.4,Granulomatosi di Wegener,
"",442.82,Aneurisma dell???arteria succlavia,
"",435,Ischemia cerebrale transitoria,
"",434.1,Embolia cerebrale,
"",435.0,Sindrome dell???arteria basilare,
"",380.12,Orecchio del nuotatore,
"",42.87,Altro innesto dell???esofago,
"",426.6,Altro blocco cardiaco,
"",410.90,"Infarto miocardico acuto a sede non specificata, episodio di assistenza non specificato",
"",422.99,Altra miocardite acuta,
"",415,Malattia cardiopolmonare acuta,
"",426.50,Blocco di branca non specificato,
"",43.5,Gastrectomia parziale con anastomosi esofagea,
"",44.69,Altra riparazione dello stomaco,
"",410.12,"Infarto miocardico acuto di altra parte della parete anteriore, episodio successivo di assistenza",
"",433.81,Occlusione e stenosi di altre arterie precerebrali specificate con infarto cerebrale,
"",464.21,Laringotracheite acuta con ostruzione,
"",435.8,Altra ischemia cerebrale transitoria specificata,
"",438.9,Postumi non specificati di malattie cerebrovascolari,
"",42.83,Chiusura di esofagostomia,
"",414.9,Cardiopatia ischemica cronica non specificata,
"",424.2,"Disturbi della valvola tricuspide, specificati come non reumatici",
"",477.8,Rinite allergica da altri allergeni,
"",433.8,Occlusione e stenosi di altre arterie precerebrali specificate,
"",42.09,Altra incisione dell???esofago,
"",424,Altre malattie dell???endocardio,
"",424.0,Disturbi della valvola mitrale,
"",43.91,Gastrectomia totale con interposizione intestinale,
"",429.9,Cardiopatia non specificata,
"",473.9,Sinusite non specificata (cronica),
"",43.99,Altra gastrectomia totale,
"",44.13,Altra gastroscopia,
"",526.61,Perforazione dello spazio del canale radicolare,
"",44.95,Procedura laparoscopica di restrizione gastrica,
"",429.6,Rottura di muscolo papillare,
"",493.8,Altre forme di asma,
"",440.0,Aterosclerosi dell???aorta,
"",42.3,Asportazione o demolizione locale di lesione o tessuto dell???esofago,
"",420.0,Pericardite acuta in malattie classificate altrove,
"",441.4,Aneurisma addominale senza menzione di rottura,
"",51.6,Asportazione o demolizione locale di lesione o tessuto del dotto biliare e dello sfintere di Oddi,
"",424.91,Endocardite in malattie classificate altrove,
"",433.91,Occlusione e stenosi di arteria precerebrale non specificata con infarto cerebrale,
"",453.9,Embolia e trombosi di sede non specificata,
"",46.99,"Altri interventi sull???intestino (Asportazione di mucosa per duplicazione intestinale: stomaco, duodeno; tenue; colon; retto)",
"",425.5,Cardiomiopatia alcoolica,
"",51.94,Revisione di anastomosi delle vie biliari,
"",426.82,Sindrome del QT lungo,
"",482.3,Polmonite da Streptococco,
"",42.19,Altra fistolizzazione esterna dell???esofago,
"",53.5,Riparazione di altra ernia della parete addominale anteriore (senza innesto o protesi),
"",44.0,Vagotomia,
"",435.2,Sindrome del furto della succlavia,
"",44.39,Altra gastroenterostomia senza gastrectomia,
"",444.2,Embolia e trombosi delle arterie degli arti,
"",39.24,Bypass aorto-renale,
"",44.97,Rimozione laparoscopica di dispositivo/ i di restrizione gastrica,
"",411.89,"Ulteriori forme, acute e subacute di cardiopatia ischemica",
"",438.6,Alterazione della sensibilita',
"",427.3,Fibrillazione e flutter atriali,
"",38.94,Preparazione di vena per incannulamento,
"",429.71,Difetto settale acquisito,
"",51.21,Altra colecistectomia parziale,
"",415.19,Altre forme di embolia polmonare e infarto polmonare,
"",422.92,Miocardite settica,
"",42.82,Sutura di lacerazione dell???esofago,
"",401,Ipertensione essenziale,
"",41.33,Biopsia a cielo aperto della milza,
"",42.84,"Riparazione di fistola esofagea, non classificata altrove",
"",429.83,Sindrome di Takotsubo,
"",445.02,Ateroembolismo delle estremita' inferiori,
"",519.8,"Altre malattie dell???apparato respiratorio, non classificate altrove",
"",428.40,Insufficienza cardiaca sistolica e diastolica combinata non specificata,
"",45.91,Anastomosi intestinale tenue-tenue,
"",383.0,Mastoidite acuta,
"",42.55,Anastomosi esofagea intratoracica con interposizione di colon,
"",425.8,Cardiomiopatia in altre malattie classificate altrove,
"",438.19,Altri deficit nella parola e nel linguaggio,
"",414.8,Altre forme specificate di cardiopatia ischemica cronica,
"",428.9,Insufficienza cardiaca non specificata (scompenso cardiaco non specificato),
"",43.1,Gastrostomia,
"",495.1,Bagassosi,
"",521.00,"Carie dentaria, non specificata",
"",425.4,Altre cardiomiopatie primitive,
"",496,"Ostruzioni croniche delle vie respiratorie, non classificate altrove",
"",524.29,Altre anomalie dei rapporti dell???arcata dentale,
"",435.1,Sindrome dell???arteria vertebrale,
"",416.0,Ipertensione polmonare primitiva,
"",428.22,Insufficienza cardiaca sistolica cronica,
"",44.62,Chiusura di gastrostomia,
"",437.8,Altre vasculopatie cerebrali,
"",51.82,Sfinterotomia pancreatica,
"",417.8,Altre malattie del circolo polmonare,
"",437,Altre e mal definite vasculopatie cerebrali,
"",428.1,Insufficienza del cuore sinistro (scompenso cardiaco sinistro),
"",42.92,Dilatazione dell???esofago,
"",428.0,Insufficienza cardiaca congestizia non specificata (scompenso cardiaco congestizio non specificato),
"",425.1,Cardiomiopatia ipertrofica ostruttiva,
"",443.89,Altre malattie vascolari periferiche,
"",42.59,Altra anastomosi esofagea intratoracica,
"",427.61,Extrasistole auricolare,
"",42.9,Altri interventi sull???esofago,
"",429.3,Cardiomegalia,
"",42.24,Biopsia [endoscopica] dell???esofago,
"",416.8,Altre forme di malattia cardiopolmonare,
"",433.31,Occlusioni e stenosi multiple e bilaterali delle arterie precerebrali con infarto cerebrale,
"",474.0,Tonsillite ed adenoidite croniche,
"",423.0,Emopericardio,
"",487.0,Influenza con polmonite,
"",451.84,Flebite e tromboflebite non specificate delle estremita' superiori,
"",428.23,Insufficienza cardiaca sistolica acuta e cronica,
"",45.16,Esofagogastroduodenoscopia [EGD] con biopsia,
"",421.0,Endocardite batterica acuta e subacuta,
"",402.90,Cardiopatia ipertensiva non specificata senza insufficienza cardiaca,
"",44.02,Vagotomia super selettiva,
"",48.4,Resezione del retto con pull-through,
"",442.1,Aneurisma dell???arteria renale,
"",42.5,Anastomosi intratoracica dell???esofago,
"",388.69,Altre otorree,
"",381.50,"Salpingite della tromba di Eustachio, non specificata",
"",411.8,"Forme diverse, acute e subacute; di cardiopatia ischemica",
"",414.19,Altro aneurisma cardiaco,
"",432.9,Emorragia intracranica non specificata,
"",438.12,Disfasia,
"",428.43,Insufficienza cardiaca sistolica e diastolica combinata acuta e cronica,
"",44,Altri interventi sullo stomaco,
"",42.53,Anastomosi esofagea intratoracica con interposizione di intestino tenue,
"",44.96,Revisione laparoscopica della procedura gastrica restrittiva,
"",41.04,Trapianto autologo di cellule staminali ematopoietiche senza depurazione,
"",402.91,Cardiopatia ipertensiva non specificata con insufficienza cardiaca,
"",49.2,Procedure diagnostiche sull???ano e sui tessuti perianali,
"",428.32,Insufficienza cardiaca diastolica cronica,
"",415.11,Embolia polmonare e infarto polmonare iatrogeni,
"",39.23,Altra anastomosi o bypass vascolare intratoracico,
"",381.5,Salpingite della tromba di Eustachio,
"",433.00,Occlusione e stenosi della arteria basilare senza menzione di infarto cerebrale,
"",42.62,Esofago-gastrostomia presternale,
"",381.81,Disfunzione della tromba di Eustachio,
"",389.08,Sordita' di conduzione di tipo combinato,
"",381.10,"Otite media cronica sierosa, semplice o non specificata",
"",44.98,Regolazione di misura (laparoscopica) del dispositivo di restrizione gastrica regolabile,
"",386.2,Vertigine di origine centrale,
"",381.04,Otite media acuta sierosa allergica,
"",443.2,Altre dissezioni di arterie,
"",42.64,Altra esofagoenterostomia presternale,
"",45.29,"Altra procedura diagnostica sull???intestino, sede non specificata",
"",524.2,Anomalie nei rapporti dell???arco dentale,
"",442.84,Aneurisma di altre arterie viscerali,
"",425.9,"Cardiomiopatia secondaria, non specificata",
"",385,Altri disturbi dell???orecchio medio e della mastoide,
"",410.20,"Infarto miocardico acuto della parete inferolaterale, episodio di assistenza non specificato",
"",440.29,Altre aterosclerosi delle arterie native degli arti,
"",472.1,Faringite cronica,
"",383.81,Fistola retroauricolare,
"",402,Cardiopatia ipertensiva,
"",440.30,Aterosclerosi di innesto non specificato degli arti,
"",422.91,Miocardite idiopatica,
"",42.58,Anastomosi esofagea intratoracica con altra interposizione,
"",45.12,Endoscopia dell???intestino tenue attraverso stoma artificiale,
"",402.0,Cardiopatia ipertensiva maligna,
"",396.0,Stenosi della valvola mitrale e della valvola aortica,
"",444.1,Embolia e trombosi dell???aorta toracica,
"",377.21,Druse del disco ottico,
"",426.11,Blocco atrioventricolare di primo grado,
"",38.92,Cateterismo della vena ombelicale,
"",386.19,Altre vertigini periferiche,
"",39.64,Impianto di pace-maker intraoperatorio,
"",40.24,Asportazione di linfonodi inguinali,
"",386.31,Labirintite sierosa,
"",438.30,Monoplegia degli arti superiori a sede emisferica non specificata,
"",437.1,Altre vasculopatie ischemiche cerebrali generalizzate,
"",423.1,Pericardite adesiva,
"",396.3,Insufficienza della valvola mitrale e della valvola aortica,
"",426.13,Altro blocco atrioventricolare di secondo grado,
"",391.8,Altre cardiopatie reumatiche acute,
"",438.20,Emiplegia a sede emisferica non specificata,
"",438.82,Disfagia,
"",422.93,Miocardite tossica,
"",44.43,Controllo endoscopico di sanguinamento gastrico o duodenale,
"",40.40,"Dissezione radicale del collo, SAI",
"",434.00,Trombosi cerebrale senza menzione di infarto cerebrale,
"",381.89,Altri disturbi della tromba di Eustachio,
"",40.23,Asportazione di linfonodi ascellari,
"",44.38,Gastroenterostomia laparoscopica,
"",441,Aneurisma dell???aorta e dissezione,
"",445.0,Ateroembolismo delle estremita',
"",393,Pericardite reumatica cronica,
"",40.50,"Asportazione radicale di linfonodi, SAI",
"",442.0,Aneurisma delle arterie degli arti superiori,
"",423.2,Pericardite costrittiva,
"",44.00,"Vagotomia, SAI",
"",53.13,"Riparazione bilaterale di ernia inguinale, una diretta e una indiretta",
"",522.2,Degenerazione della polpa,
"",415.1,Embolia polmonare e infarto polmonare,
"",404,Cardionefropatia ipertensiva,
"",441.03,Dissezione dell???aorta toracoaddominale,
"",386.34,Labirintite tossica,
"",42.65,Anastomosi esofagea presternale con interposizione di colon,
"",433.80,Occlusione e stenosi di altre arterie precerebrali specificate senza menzione di infarto cerebrale,
"",45.5,Isolamento di segmento intestinale,
"",402.10,Cardiopatia ipertensiva benigna senza insufficienza cardiaca,
"",385.09,Timpanosclerosi estesa a piu' strutture,
"",403.91,Nefropatia ipertensiva non specificata con patologia renale cronica di stadio V o di stadio terminale,
"",389.01,"Sordita' di conduzione, orecchio esterno",
"",44.32,Gastrodigiunostomia percutanea [endo-scopica],
"",46.40,"Revisione di orifizio intestinale artificiale, SAI",
"",404.01,"Cardionefropatia ipertensiva maligna con insufficienza cardiaca e con patologia renale cronica dallo stadio I allo stadio IV, o non specificata",
"",39.32,Sutura di vena,
"",410.11,"Infarto miocardico acuto di altra parte della parete anteriore, episodio iniziale di assistenza",
"",414.06,Aterosclerosi della coronaria nativa in cuore trapiantato,
"",443.24,Dissezione dell???arteria vertebrale,
"",523,Malattie gengivali e periodontali,
"",428.21,Insufficienza cardiaca sistolica acuta,
"",377.42,Emorragia nella guaina del nervo ottico,
"",441.2,Aneurisma toracico senza menzione di rottura,
"",427.32,Flutter atriale,
"",387.9,"Otosclerosi, non specificata",
"",380.32,Deformita' acquisite del padiglione auricolare,
"",44.40,"Sutura di ulcera peptica, SAI",
"",44.65,Esofagogastroplastica,
"",442.8,Aneurisma di altre arterie specificate,
"",56.33,Biopsia transureteroscopica,
"",389.16,Sordita' neurosensoriale asimmetrica,
"",448.9,Altre e non specificate malattie dei capillari,
"",524.50,Anomalie della funzionalita' odontofacciale,
"",438.89,Altri postumi di malattie cerebrovascolari,
"",447.6,Arterite non specificata,
"",437.3,Aneurisma cerebrale senza rottura,
"",523.4,Periodontite cronica,
"",381.03,Otite media acuta sanguinante,
"",427.42,Flutter ventricolare,
"",424.90,"Endocardite, valvola non specificata; causa non specificata",
"",42.7,Esofagomiotomia,
"",381.52,Salpingite cronica della tromba di Eustachio,
"",43.6,Gastrectomia parziale con anastomosi duodenale,
"",43.42,Asportazione locale di altra lesione o tessuto dello stomaco,
"",395.9,Altre e non specificate malattie reumatiche dell???aorta,
"",41.98,Altri interventi sul midollo osseo,
"",410.31,"Infarto miocardico acuto della parete inferoposteriore, episodio iniziale di assistenza",
"",397.9,"Malattie reumatiche dell???endocardio, valvola non specificata",
"",443.22,Dissezione dell???arteria iliaca,
"",447.0,Fistola arterovenosa acquisita,
"",381.1,Otite media cronica sierosa,
"",443.0,Sindrome di Raynaud,
"",44.03,Altra vagotomia selettiva,
"",44.01,Vagotomia tronculare,
"",459.1,Sindrome postflebitica,
"",384.8,Altri disturbi specificati della membrana timpanica,
"",410.10,"Infarto miocardico acuto di altra parte della parete anteriore, episodio di assistenza non specificato",
"",431,Emorragia cerebrale,
"",424.1,Disturbi della valvola aortica,
"",440.32,Aterosclerosi di innesto vascolare naturale non autologo degli arti,
"",427.60,Battiti prematuri non specificati,
"",384.2,Perforazione della membrana timpanica,
"",43.41,Asportazione o demolizione di lesione o tessuto dello stomaco per via endoscopica,
"",384.09,Altre timpaniti acute senza menzione di otite media,
"",416,Malattia cardiopolmonare cronica,
"",446.21,Sindrome di Goodpasture,
"",443.9,Malattia vascolare periferica non specificata,
"",524.74,Ipoplasia alveolare della mandibola,
"",39.93,Inserzione di cannula intervasale,
"",405.91,Ipertensione renovascolare non specificata,
"",403,Nefropatia ipertensiva cronica,
"",39.41,Controllo di emorragia a seguito di chirurgia vascolare,
"",40,Interventi sul sistema linfatico,
"",441.0,Dissezione dell???aorta,
"",438.31,Monoplegia degli arti superiori dell???emisfero dominante,
"",40.51,Asportazione radicale dei linfonodi ascellari,
"",380.30,"Disturbi del padiglione auricolare, non specificati",
"",389.7,"Sordomutismo, non classificabile altrove",
"",433.20,Occlusione e stenosi della arteria vertebrale senza menzione di infarto cerebrale,
"",380.21,Colesteatoma dell???orecchio esterno,
"",43.4,Asportazione o demolizione locale di lesione o tessuto dello stomaco,
"",446.1,Sindrome mucocutanea linfonodale febbrile acuta [MCLS],
"",42.42,Esofagectomia totale,
"",442.81,Aneurisma dell???arteria del collo,
"",391,Febbre reumatica con complicazioni cardiache,
"",440.22,Aterosclerosi delle arterie native degli arti con dolore a riposo,
"",414.10,Aneurisma cardiaco (parete),
"",427.31,Fibrillazione atriale,
"",403.90,"Nefropatia ipertensiva non specificata con patologia renale cronica dallo stadio I allo stadio IV, o non specificato",
"",438.7,Disturbi della vista,
"",413,Angina pectoris,
"",428.20,Insufficienza cardiaca sistolica non specificata,
"",40.1,Procedure diagnostiche su strutture linfatiche,
"",44.12,Gastroscopia attraverso stoma artificiale,
"",451.82,Flebite e tromboflebite delle vene superficiali delle estremita' superiori,
"",427.4,Fibrillazione e flutter ventricolari,
"",39.49,Altra revisione di interventi vascolari,
"",39.53,Riparazione di fistola arteriovenosa,
"",380.8,Altri disturbi dell???orecchio esterno,
"",41.03,Trapianto di midollo osseo allogenico senza depurazione,
"",384.00,"Timpanite acuta, non specificata",
"",491.20,"Bronchite cronica ostruttiva, senza esacerbazione",
"",435.3,Sindrome dell???arteria vertebrobasilare,
"",476.0,Laringite cronica,
"",447,Altri disturbi delle arterie e delle arteriole,
"",42.12,Esteriorizzazione di tasca esofagea,
"",44.3,Gastroenterostomia senza gastrectomia,
"",394,Malattie della valvola mitrale,
"",444.81,Embolia e trombosi dell???arteria iliaca,
"",421.9,Endocardite acuta non specificata,
"",438.0,Deficit cognitivo,
"",44.64,Gastropessi,
"",46.23,Altra ileostomia permanente,
"",414.03,Aterosclerosi coronarica di bypass biologico non autologo,
"",437.2,Encefalopatia ipertensiva,
"",389.18,Sordita' neurosensoriale bilaterale di tipologie combinate,
"",410.91,"Infarto miocardico acuto a sede non specificata, episodio iniziale di assistenza",
"",410.81,"Infarto miocardico acuto di altre sedi specificate, episodio iniziale di assistenza",
"",385.8,Altri disturbi dell???orecchio medio e della mastoide,
"",440.9,Aterosclerosi generalizzata e non specificata,
