version,code,description,release_date
4.3.0,L/h,liter per hour,2022-05-28
4.3.0,Wb,Weber,2022-05-28
4.3.0,[rd_br],rod,2022-05-28
4.3.0,[yd_br],yard,2022-05-28
4.3.0,U/mL{RBCs},enzyme unit per milliliter of red blood cells,2022-05-28
4.3.0,[IU]/10*9{RBCs},international unit per billion red blood cells,2022-05-28
4.3.0,[rlk_us],link for Ramden's chain,2022-05-28
4.3.0,[APL'U]/mL,IgA anticardiolipin unit per milliliter,2022-05-28
4.3.0,kg/s,kilogram / second,2022-05-28
4.3.0,g/mol,gram per mole,2022-05-28
4.3.0,kcal/(8.h),kilocalorie / 8 * hour,2022-05-28
4.3.0,[fth_br],fathom,2022-05-28
4.3.0,[gil_us],gill,2022-05-28
4.3.0,cal_th,thermochemical calorie,2022-05-28
4.3.0,cm[H2O]/s/m,centimeter of water per second per meter,2022-05-28
4.3.0,g/g{creat},gram / gram creat,2022-05-28
4.3.0,a_t,tropical year,2022-05-28
4.3.0,g/(100.g),gram per 100 gram,2022-05-28
4.3.0,U/umol,enzyme Unit per micromole,2022-05-28
4.3.0,U{25Cel}/L,enzyme unit per liter at 25 deg Celsius,2022-05-28
4.3.0,kU/mL,kilo enzyme unit per milliliter,2022-05-28
4.3.0,[IU]/mg{creat},international unit per milligram of creatinine,2022-05-28
4.3.0,[c],velocity of light,2022-05-28
4.3.0,a_j,mean Julian year,2022-05-28
4.3.0,daL/min,dekaliter per minute,2022-05-28
4.3.0,[arb'U],arbitrary unit,2022-05-28
4.3.0,g/kg/(8.h){shift},gram per kilogram per 8 hour shift,2022-05-28
4.3.0,Ci,CURIE,2022-05-28
4.3.0,kcal/kg/(24.h),kilocalorie per kilogram per 24 hour,2022-05-28
4.3.0,[pnt],point,2022-05-28
4.3.0,g/(kg.h),gram / kilogram * hour,2022-05-28
4.3.0,[gal_wi],historical winchester gallon,2022-05-28
4.3.0,g/min,gram per minute,2022-05-28
4.3.0,kat/kg,katal / kilogram,2022-05-28
4.3.0,U/10*12{RBCs},enzyme unit per trillion red blood cells,2022-05-28
4.3.0,[didot],didot Didot's point,2022-05-28
4.3.0,[srd_us],square rod,2022-05-28
4.3.0,ks,kilosecond,2022-05-28
4.3.0,mL/({h'b}.m2),milliliter / h'b * (meter ^ 2),2022-05-28
4.3.0,[cr_i],cord,2022-05-28
4.3.0,[pi].rad/min,the number pi * radian / minute,2022-05-28
4.3.0,cP,centiPoise,2022-05-28
4.3.0,[ly],light-year,2022-05-28
4.3.0,dm2/s2,square decimeter per square second,2022-05-28
4.3.0,U/(2.h),enzyme unit per 2 hour,2022-05-28
4.3.0,U/g{protein},enzyme unit per gram of protein,2022-05-28
4.3.0,U/mL{RBC},Unit / milliliter RBC,2022-05-28
4.3.0,[APL'U],IgA anticardiolipin unit,2022-05-28
4.3.0,[IU]/h,international unit per hour,2022-05-28
4.3.0,[Btu_39],British thermal unit at 39 ???F,2022-05-28
4.3.0,fmol,femtomole,2022-05-28
4.3.0,cd,candela,2022-05-28
4.3.0,U/(12.h),enzyme unit per 12 hour,2022-05-28
4.3.0,Oe,Oersted,2022-05-28
4.3.0,[iU]/mL,InternationalUnitsPerMilliLiter,2022-05-28
4.3.0,[in_i],inch (international),2022-05-28
4.3.0,kg/m2,kilogram / (meter ^ 2),2022-05-28
4.3.0,[Amb'a'1'U],Amb a 1 units,2022-05-28
4.3.0,[pied],pied French foot,2022-05-28
4.3.0,[pt_br],pint,2022-05-28
4.3.0,g/mol{creat},gram per mole of creatinine,2022-05-28
4.3.0,kBq,kiloBecquerel,2022-05-28
4.3.0,U/mol,enzyme Unit per mole,2022-05-28
4.3.0,[Btu_59],British thermal unit at 59 ???F,2022-05-28
4.3.0,[tbs_us],tablespoon (US),2022-05-28
4.3.0,g/kg/d,gram per kilogram per day,2022-05-28
4.3.0,cal_[20],calorie at 20 ???C,2022-05-28
4.3.0,kg/m3,kilogram / (meter ^ 3),2022-05-28
4.3.0,L/s/s2,liter per second per square second,2022-05-28
4.3.0,J,joule,2022-05-28
4.3.0,[pk_br],peck,2022-05-28
4.3.0,g%,gram percent,2022-05-28
4.3.0,10.uN.s/cm,10 * microNewton * second / centimeter,2022-05-28
4.3.0,g.m/{hb},gram * meter / hb,2022-05-28
4.3.0,g/(8.h){shift},gram per 8 hour shift,2022-05-28
4.3.0,Lmb,Lambert,2022-05-28
4.3.0,[in_us],inch,2022-05-28
4.3.0,[sft_i],square foot (international),2022-05-28
4.3.0,[foz_us],fluid ounce,2022-05-28
4.3.0,[rch_us],Ramden's chain Engineer's chain,2022-05-28
4.3.0,[ch_us],Gunter's chain Surveyor's chain,2022-05-28
4.3.0,[mi_br],mile,2022-05-28
4.3.0,g/(5.h),gram per 5 hour,2022-05-28
4.3.0,[lk_us],link for Gunter's chain,2022-05-28
4.3.0,Gb,Gilbert,2022-05-28
4.3.0,[lne],line,2022-05-28
4.3.0,L/kg,liter per kilogram,2022-05-28
4.3.0,[HP],horsepower,2022-05-28
4.3.0,[IU]/L,international unit per liter,2022-05-28
4.3.0,[fdr_br],fluid dram,2022-05-28
4.3.0,[ft_i],Feet,2022-05-28
4.3.0,[pouce],pouce French inch,2022-05-28
4.3.0,dyn,dyne,2022-05-28
4.3.0,[IU]/(2.h),international unit per 2 hour,2022-05-28
4.3.0,g/(kg.min),gram / kilogram * minute,2022-05-28
4.3.0,[pc_br],pace,2022-05-28
4.3.0,fg,femtogram,2022-05-28
4.3.0,[Ch],French (catheter gauge),2022-05-28
4.3.0,[oz_tr],ounce,2022-05-28
4.3.0,[nmi_br],nautical mile,2022-05-28
4.3.0,[oz_ap],ounce (US and British),2022-05-28
4.3.0,g/(72.h),gram per 72 hour,2022-05-28
4.3.0,[mu_0],permeability of vacuum,2022-05-28
4.3.0,mA,milliAmp???re,2022-05-28
4.3.0,N.s,Newton second,2022-05-28
4.3.0,g{Hb},gram of hemoglobin,2022-05-28
4.3.0,U/(18.h),enzyme Unit per 18 hour,2022-05-28
4.3.0,[knk'U],Kunkel unit,2022-05-28
4.3.0,[syd_i],square yard,2022-05-28
4.3.0,mL/(5.h),milliliter per 5 hour,2022-05-28
4.3.0,lm.m2,lumen square meter,2022-05-28
4.3.0,Pa,Pascal,2022-05-28
4.3.0,[bf_i],board foot,2022-05-28
4.3.0,[psi],pound per square inch,2022-05-28
4.3.0,deg,degree,2022-05-28
4.3.0,[S],Svedberg unit,2022-05-28
4.3.0,[in_br],inch,2022-05-28
4.3.0,[in_i'Hg],inch of mercury column,2022-05-28
4.3.0,L,liter,2022-05-28
4.3.0,L/d,liter per day,2022-05-28
4.3.0,cal_m,mean calorie,2022-05-28
4.3.0,[hp_C],HOMEOPATHIC POTENCY OF CENTESIMAL SERIES,2022-05-28
4.3.0,cm[Hg],centimeter of mercury,2022-05-28
4.3.0,L/(min.m2),liter per minute per square meter,2022-05-28
4.3.0,REM,radiation equivalent man,2022-05-28
4.3.0,U,enzyme Unit,2022-05-28
4.3.0,U/kg{hemoglobin},enzyme Unit per kilogram of hemoglobin,2022-05-28
4.3.0,hL,hectoliter,2022-05-28
4.3.0,[scwt_av],short hundredweight U.S. hundredweight,2022-05-28
4.3.0,g/g{Cre},gram / gram Cre,2022-05-28
4.3.0,g/kg/min,gram per kilogram per minute,2022-05-28
4.3.0,km,kilometer,2022-05-28
4.3.0,Sv,Sievert,2022-05-28
4.3.0,[FFU],FOCUS-FORMING UNITS,2022-05-28
4.3.0,cm,centimeter,2022-05-28
4.3.0,lm/m2,lumen / (meter ^ 2),2022-05-28
4.3.0,m3/s,cubic meter per second,2022-05-28
4.3.0,[cft_i],cubic foot,2022-05-28
4.3.0,[lk_br],link for Gunter's chain,2022-05-28
4.3.0,[mil_i],mil,2022-05-28
4.3.0,g/kg,gram per kilogram,2022-05-28
4.3.0,g{wet_tissue},gram of wet tissue,2022-05-28
4.3.0,[fur_us],furlong,2022-05-28
4.3.0,[ft_br],foot,2022-05-28
4.3.0,fmol/mg{protein},femtomole per milligram of protein,2022-05-28
4.3.0,g/mmol{creat},gram / millimole creat,2022-05-28
4.3.0,U/10*6,enzyme unit per million,2022-05-28
4.3.0,fm,femtometer,2022-05-28
4.3.0,g/dL,gram per deciliter,2022-05-28
4.3.0,g/(4.h),gram per 4 hour,2022-05-28
4.3.0,[qt_br],quart,2022-05-28
4.3.0,U/10*12,enzyme unit per trillion,2022-05-28
4.3.0,eq/mL,equivalents / milliliter,2022-05-28
4.3.0,kg,kilogram,2022-05-28
4.3.0,U/(24.h),enzyme unit per 24 hour,2022-05-28
4.3.0,[G],Newtonian constant of gravitation,2022-05-28
4.3.0,L/L,liter per liter,2022-05-28
4.3.0,[m_e],electron mass,2022-05-28
4.3.0,g/kg/(8.h),gram per kilogram per 8 hour,2022-05-28
4.3.0,[Btu_60],British thermal unit at 60 ???F,2022-05-28
4.3.0,[foz_br],fluid ounce,2022-05-28
4.3.0,[lton_av],long ton British ton,2022-05-28
4.3.0,P,Poise,2022-05-28
4.3.0,[fth_i],fathom,2022-05-28
4.3.0,[ligne],ligne French line,2022-05-28
4.3.0,circ,circle,2022-05-28
4.3.0,Cel,degree Celsius,2022-05-28
4.3.0,AU,astronomic unit,2022-05-28
4.3.0,lm,lumen,2022-05-28
4.3.0,mL/(24.h),milliliter per 24 hour,2022-05-28
4.3.0,kg/L,kilogram per liter,2022-05-28
4.3.0,[fth_us],fathom,2022-05-28
4.3.0,g/mg,gram per milligram,2022-05-28
4.3.0,A,Amp???re,2022-05-28
4.3.0,[cup_us],cup,2022-05-28
4.3.0,[hd_i],hand,2022-05-28
4.3.0,[nmi_i],nautical mile,2022-05-28
4.3.0,g/(3.d),gram per 3 days,2022-05-28
4.3.0,[k],Boltzmann constant,2022-05-28
4.3.0,[sct],section,2022-05-28
4.3.0,umol/dL{GF},micromole per deciliter of glomerular filtrate,2022-05-28
4.3.0,mL/{h'b},MilliLitersPerHeartbeat [SI Volume Units],2022-05-28
4.3.0,mg/{collection},milligram per collection,2022-05-28
4.3.0,mg/{total_volume},milligram per total volume,2022-05-28
4.3.0,mmol/(24.h),millimole per 24 hour,2022-05-28
4.3.0,mmol/mmol{urea},millimole per millimole of urea,2022-05-28
4.3.0,pmol,picomole,2022-05-28
4.3.0,mmol/min,millimole per minute,2022-05-28
4.3.0,pmol/min/mg{protein},picomole per minute per milligram of protein,2022-05-28
4.3.0,{#},"#",2022-05-28
4.3.0,nmol/mmol{creat},nanomole per millimole of creatinine,2022-05-28
4.3.0,ug/dL{rbc},microgram / deciliter rbc,2022-05-28
4.3.0,{AspirinReaction'U},AspirinReaction'U,2022-05-28
4.3.0,pmol/mmol,picomole per millimole,2022-05-28
4.3.0,umol/mol{Hb},micromole per mole of hemoglobin,2022-05-28
4.3.0,{CfTiter},CfTiter,2022-05-28
4.3.0,mmol/{ejaculate},millimole per ejaculate,2022-05-28
4.3.0,mosm,milliosmole,2022-05-28
4.3.0,nkat,nanokatal,2022-05-28
4.3.0,ng/U,nanogram per enzyme unit,2022-05-28
4.3.0,{CH100'U},complement CH100 unit,2022-05-28
4.3.0,uL/h,microliter per hour,2022-05-28
4.3.0,uOhm,microOhm,2022-05-28
4.3.0,meq/g,milliequivalent per gram,2022-05-28
4.3.0,mg/(12.h),milligram per 12 hour,2022-05-28
4.3.0,mg/d/{1.73_m2},milligram per day per 1.73 square meter,2022-05-28
4.3.0,nmol/min,nanomole per minute,2022-05-28
4.3.0,mU/mmol{creat},milli enzyme unit per millimole of creatinine,2022-05-28
4.3.0,mmol/(18.h),millimole per 18 hour,2022-05-28
4.3.0,umol/dL,micromole per deciliter,2022-05-28
4.3.0,{CGG_repeats},CGG_repeats,2022-05-28
4.3.0,mU/g{Hgb},milliUnit / gram Hgb,2022-05-28
4.3.0,meq/kg/min,milliequivalents / kilogram / minute,2022-05-28
4.3.0,mmol/kg{H2O},millimole per kilogram of water,2022-05-28
4.3.0,osm,osmole,2022-05-28
4.3.0,ug/(8.h),microgram per 8 hour,2022-05-28
4.3.0,umol/g{creat},micromole per gram of creatinine,2022-05-28
4.3.0,{2 or 3 times}/d,2 or 3 times / day,2022-05-28
4.3.0,{Cans}/wk,Cans / week,2022-05-28
4.3.0,mo_g,mean Gregorian month,2022-05-28
4.3.0,uU,microUnit,2022-05-28
4.3.0,ug/g{dry_wt},microgram per gram of dry weight,2022-05-28
4.3.0,mg/mg{Cre},MilligramsPerMilligramCreatinine,2022-05-28
4.3.0,mmol/{TotalVolume},MilliMolesPerTotalVolume [Substance Units],2022-05-28
4.3.0,ng/g,nanogram per gram,2022-05-28
4.3.0,meq,milliequivalent,2022-05-28
4.3.0,mm[Hg],millimeter of mercury,2022-05-28
4.3.0,{Cells}/uL,CellsPerMicroLiter,2022-05-28
4.3.0,mV,milliVolt,2022-05-28
4.3.0,ug/L,microgram per liter,2022-05-28
4.3.0,{CPM},counts per minute,2022-05-28
4.3.0,mg/mmol{creat},milligram per millimole of creatinine,2022-05-28
4.3.0,mmol/L{RBCs},millimole per liter of red blood cells,2022-05-28
4.3.0,umol/h/L,micromole per hour per liter,2022-05-28
4.3.0,umol/mg,micromole per milligram,2022-05-28
4.3.0,{Copies}/uL,Copies / microliter,2022-05-28
4.3.0,ng/kg/(8.h),nanogram per kilogram per 8 hour,2022-05-28
4.3.0,mL/kg/h,milliliter per kilogram per hour,2022-05-28
4.3.0,min,minute,2022-05-28
4.3.0,{#}/[LPF],number per low power field,2022-05-28
4.3.0,mg/mg{cre},milligram / milligram cre,2022-05-28
4.3.0,umol/min/g{protein},micromole per minute per gram of protein,2022-05-28
4.3.0,u[IU]/mL,micro international unit per milliliter,2022-05-28
4.3.0,ng/(kg.min),nanogram / kilogram * minute,2022-05-28
4.3.0,nmol/mL/h,nanomole per milliliter per hour,2022-05-28
4.3.0,nmol/min/mg{protein},nanomole per minute per milligram of protein,2022-05-28
4.3.0,mL/kg,milliliter per kilogram,2022-05-28
4.3.0,mL/s,milliliter per second,2022-05-28
4.3.0,mL/mbar,milliliter per millibar,2022-05-28
4.3.0,mmol/kg/d,millimole per kilogram per day,2022-05-28
4.3.0,m[iU],milliinternational unit,2022-05-28
4.3.0,mg{creat},milligram of creatinine,2022-05-28
4.3.0,ug/(100.g),microgram per 100 gram,2022-05-28
4.3.0,mg/dL,milligram per deciliter,2022-05-28
4.3.0,mg/mmol,milligram per millimole,2022-05-28
4.3.0,s,second,2022-05-28
4.3.0,ug/{Specimen},microgram / Specimen,2022-05-28
4.3.0,mg/g{feces},milligram per gram of feces,2022-05-28
4.3.0,ng/mL,nanogram per millliiter,2022-05-28
4.3.0,pkat,picokatal,2022-05-28
4.3.0,{Absorbance'U},Absorbance'U,2022-05-28
4.3.0,nm/s/L,nanometer per second per liter,2022-05-28
4.3.0,mm,millimeter,2022-05-28
4.3.0,umol/(8.h),micromole per 8 hour,2022-05-28
4.3.0,mU,millienzyme Unit,2022-05-28
4.3.0,mmol/L/s,millimole per liter per second,2022-05-28
4.3.0,st,stere,2022-05-28
4.3.0,ug/(kg.d),microgram / kilogram * day,2022-05-28
4.3.0,meq/{Specimen},milliequivalents / Specimen,2022-05-28
4.3.0,nmol/mol,nanomole per mole,2022-05-28
4.3.0,meq/{specimen},milliequivalent per specimen,2022-05-28
4.3.0,mmol/m2,millimole per square meter,2022-05-28
4.3.0,nmol/min/10*6{cells},nanomole per minute per million cells,2022-05-28
4.3.0,umol/g,micromole per gram,2022-05-28
4.3.0,mL/d,milliliter per day,2022-05-28
4.3.0,mosm/kg,milliosmole per kilogram,2022-05-28
4.3.0,uU/g,micro enzyme unit per gram,2022-05-28
4.3.0,mU/mmol{RBCs},millienzyme Unit per millimole of red blood cells,2022-05-28
4.3.0,mg/(72.h),milligram per 72 hour,2022-05-28
4.3.0,sb,stilb,2022-05-28
4.3.0,ukat,microkatal,2022-05-28
4.3.0,umol/L,micromole per liter,2022-05-28
4.3.0,{# of informative markers},"# of informative markers",2022-05-28
4.3.0,ug/g{tissue},microgram per gram of tissue,2022-05-28
4.3.0,mPa,millipascal,2022-05-28
4.3.0,ng/dL/h,nanogram / deciliter / hour,2022-05-28
4.3.0,nmol/dL{GF},nanomole per deciliter of glomerular filtrate,2022-05-28
4.3.0,pg/mg,picogram per milligram,2022-05-28
4.3.0,sr,steradian,2022-05-28
4.3.0,{4 times}/d,4 times / day,2022-05-28
4.3.0,umol/h,micromole per hour,2022-05-28
4.3.0,meq/(8.h.kg),milliequivalents / 8 * hour * kilogram,2022-05-28
4.3.0,ug/dL,microgram per deciliter,2022-05-28
4.3.0,{#}/uL,number per microliter,2022-05-28
4.3.0,{ComplementCH100'U},ComplementCH100'U,2022-05-28
4.3.0,mg/{Tot'Volume},milligram / Tot'Volume,2022-05-28
4.3.0,nmol/mmol,nanomole per millimole,2022-05-28
4.3.0,nmol{ATP},nanomole of ATP,2022-05-28
4.3.0,pmol/mol,picomole per mole,2022-05-28
4.3.0,{CPM}/10*3{cell},counts per minute per thousand cells,2022-05-28
4.3.0,{Counts}/min,Counts / minute,2022-05-28
4.3.0,mU/L,millienzyme Unit per liter,2022-05-28
4.3.0,mg/m3,milligram per cubic meter,2022-05-28
4.3.0,ng/s,nanogram per second,2022-05-28
4.3.0,ug/g{hair},microgram per gram of hair,2022-05-28
4.3.0,nmol,nanomole,2022-05-28
4.3.0,{CAG_repeats},CAG trinucleotide repeats,2022-05-28
4.3.0,mL/{beat}/m2,milliliter per heart beat per square meter,2022-05-28
4.3.0,mg/{Hgb}/g,milligram / Hgb / gram,2022-05-28
4.3.0,mmol/mol{Cre},MilliMolesPerMoleCreatinine,2022-05-28
4.3.0,nmol{1/2cys}/mg{protein},nanomole of 1/2 cystine per milligram of protein,2022-05-28
4.3.0,m[Hg],meter of mercury column,2022-05-28
4.3.0,ng/mL/h,nanogram per milliliter per hour,2022-05-28
4.3.0,umol,micromole,2022-05-28
4.3.0,mmol/h/mg{Hb},millimole per hour per milligram of hemoglobin,2022-05-28
4.3.0,osm/kg,osmole per kilogram,2022-05-28
4.3.0,{# of calculi},"# of calculi",2022-05-28
4.3.0,{#}/L,number per liter,2022-05-28
4.3.0,mg/h,milligram per hour,2022-05-28
4.3.0,mg/m2,milligram per square meter,2022-05-28
4.3.0,mg/{total_output},milligram per total output,2022-05-28
4.3.0,mmol/(2.h),millimole per 2 hour,2022-05-28
4.3.0,mmol/(5.h),millimole per 5 hour,2022-05-28
4.3.0,{#}/min,number per minute,2022-05-28
4.3.0,nmol/min/mg{hemoglobin},nanomole per minute per milligram of hemoglobin,2022-05-28
4.3.0,{Can},Can,2022-05-28
4.3.0,meq/g{creat},milliequivalent per gram of creatinine,2022-05-28
4.3.0,mL/min/(173.10*-2.m2),milliliter / minute / 173 * (the number ten for arbitrary powers ^ -2) * (meter ^ 2),2022-05-28
4.3.0,nmol/s,nanomole per second,2022-05-28
4.3.0,mL/min/m2,milliliter per minute per square meter,2022-05-28
4.3.0,ng/(kg.d),nanogram / kilogram * day,2022-05-28
4.3.0,nmol/g{Cre},nanomole / gram Cre,2022-05-28
4.3.0,ug/h,microgram per hour,2022-05-28
4.3.0,ug/mg,microgram per milligram,2022-05-28
4.3.0,pT,picotesla,2022-05-28
4.3.0,nU/{RBC},nanoenzyme unit per red blood cell,2022-05-28
4.3.0,ug/kg/(8.h),microgram per kilogram per 8 hour,2022-05-28
4.3.0,mol/kg,mole per kilogram,2022-05-28
4.3.0,mL/mm,milliliter per millimeter,2022-05-28
4.3.0,mmol/(8.h.kg),millimole / 8 * hour * kilogram,2022-05-28
4.3.0,ug/g{DryWeight},microgram / gram DryWeight,2022-05-28
4.3.0,pL,picoliter,2022-05-28
4.3.0,ug/L/(24.h),microgram per liter per 24 hour,2022-05-28
4.3.0,mPa.s,millipascal second,2022-05-28
4.3.0,ug/{TotalVolume},MicroGramsPerTotalVolume,2022-05-28
4.3.0,nmol/d,nanomole per day,2022-05-28
4.3.0,nmol/g{creat},nanomole per gram of creatinine,2022-05-28
4.3.0,mg/kg/min,milligram per kilogram per minute,2022-05-28
4.3.0,mL{fetal_RBCs},milliliter of fetal red blood cells,2022-05-28
4.3.0,meq/(12.h),milliequivalent per 12 hour,2022-05-28
4.3.0,pmol/min,picomole per minute,2022-05-28
4.3.0,ug/g{Cre},microgram / gram Cre,2022-05-28
4.3.0,mg/(6.h),milligram per 6 hour,2022-05-28
4.3.0,nmol/mg{protein}/h,nanomole per milligram of protein per hour,2022-05-28
4.3.0,umol/d,micromole per day,2022-05-28
4.3.0,meq/h,milliequivalent per hour,2022-05-28
4.3.0,ug/g{dry_tissue},microgram per gram of dry tissue,2022-05-28
4.3.0,ng/mL{rbc},nanogram / milliliter rbc,2022-05-28
4.3.0,t,tonne,2022-05-28
4.3.0,mmol/mol,millimole per mole,2022-05-28
4.3.0,ug/{specimen},microgram per specimen,2022-05-28
4.3.0,meq/L,milliequivalent per liter,2022-05-28
4.3.0,nmol/L{RBCs},nanomole per liter of red blood cells,2022-05-28
4.3.0,mg/dL{RBCs},milligram per deciliter of red blood cells,2022-05-28
4.3.0,mmol/h/mg{protein},millimole per hour per milligram of protein,2022-05-28
4.3.0,mg{FEU}/L,milligram fibrinogen equivalent unit per liter,2022-05-28
4.3.0,nmol/L,nanomole per liter,2022-05-28
4.3.0,uL,microliter,2022-05-28
4.3.0,{#}/[HPF],number per high power field,2022-05-28
4.3.0,ug/m2,microgram per square meter,2022-05-28
4.3.0,mU/mg,milliUnit / milligram,2022-05-28
4.3.0,mbar/L/s,millibar per liter per second,2022-05-28
4.3.0,ng/dL,nanogram per deciliter,2022-05-28
4.3.0,mg/mg,milligram per milligram,2022-05-28
4.3.0,pg,picogram,2022-05-28
4.3.0,mL/[sin_i],milliliter per square inch (international),2022-05-28
4.3.0,mL/kg/(8.h),milliliter per kilogram per 8 hour,2022-05-28
4.3.0,mg/kg/(8.h),milligram per kilogram per 8 hour,2022-05-28
4.3.0,ng/mg{protein},nanogram per milligram of protein,2022-05-28
4.3.0,nmol/mg{creat},nanomole per milligram of creatinine,2022-05-28
4.3.0,um,micrometer,2022-05-28
4.3.0,{ActivityCoefficient},ActivityCoefficient,2022-05-28
4.3.0,ng{FEU}/mL,nanogram fibrinogen equivalent unit per milliliter,2022-05-28
4.3.0,nmol/mg,nanomole per milligram,2022-05-28
4.3.0,umol/umol,micromole per micromole,2022-05-28
4.3.0,ug/kg,microgram per kilogram,2022-05-28
4.3.0,umol/m,micromole / meter,2022-05-28
4.3.0,meq/(8.h),milliequivalent per 8 hour,2022-05-28
4.3.0,umol/mL,micromole per milliliter,2022-05-28
4.3.0,mg/{Volume},milligram / Volume,2022-05-28
4.3.0,ng/g{Cre},nanogram / gram Cre,2022-05-28
4.3.0,mg/(18.h),milligram per 18 hour,2022-05-28
4.3.0,pg/mg{creat},picogram per milligram of creatinine,2022-05-28
4.3.0,mg/{TotalVolume},MilliGramPerTotalVolume,2022-05-28
4.3.0,nmol/g,nanomole per gram,2022-05-28
4.3.0,mL/dL,milliliter per deciliter,2022-05-28
4.3.0,meq/(24.h),milliequivalent per 24 hour,2022-05-28
4.3.0,mmol/s/L,millimole per second per liter,2022-05-28
4.3.0,uL/(2.h),microliter per 2 hour,2022-05-28
4.3.0,umol/mg{creat},micromole per milligram of creatinine,2022-05-28
4.3.0,ug/L{RBCs},microgram per liter of red blood cells,2022-05-28
4.3.0,{Applicator},Applicator,2022-05-28
4.3.0,{Copies}/mL,CopiesPerMilliLiter,2022-05-28
4.3.0,mol/d,mole per day,2022-05-28
4.3.0,{3 times}/d,3 times / day,2022-05-28
4.3.0,{Capsule},Capsule,2022-05-28
4.3.0,mmol/{specimen},millimole per specimen,2022-05-28
4.3.0,pmol/mg{protein},picomole per milligram of protein,2022-05-28
4.3.0,mU/mL,millienzyme Unit per milliliter,2022-05-28
4.3.0,mg/kg/h,milligram per kilogram per hour,2022-05-28
4.3.0,nmol/(24.h),nanomole per 24 hour,2022-05-28
4.3.0,mosm/L,milliosmole per liter,2022-05-28
4.3.0,u[IU],micro international unit,2022-05-28
4.3.0,mmol/m,millimole / meter,2022-05-28
4.3.0,pmol/h/mg{protein},picomole per hour per milligram of protein,2022-05-28
4.3.0,ps,picosecond,2022-05-28
4.3.0,umol/h/mg{protein},micromole per hour per milligram of protein,2022-05-28
4.3.0,nmol{BCE},nanomole bone collagen equivalent,2022-05-28
4.3.0,{Bottle},Bottle,2022-05-28
4.3.0,mU/g{Hb},milli enzyme unit per gram of hemoglobin,2022-05-28
4.3.0,ng/(kg.h),nanogram / kilogram * hour,2022-05-28
4.3.0,ng/mg,nanogram per milligram,2022-05-28
4.3.0,ug/kg/d,microgram per kilogram per day,2022-05-28
4.3.0,umol/mol{creat},micromole per mole of creatinine,2022-05-28
4.3.0,{AHF'U},AHF'U,2022-05-28
4.3.0,mol/kg/s,mole per kilogram per second,2022-05-28
4.3.0,ph,phot,2022-05-28
4.3.0,ug/g{Hgb},microgram / gram Hgb,2022-05-28
4.3.0,meq/g{Cre},milliequivalents / gram Cre,2022-05-28
4.3.0,mm3,cubic millimeter,2022-05-28
4.3.0,ng/mg/h,nanogram per milligram per hour,2022-05-28
4.3.0,nmol/mg{protein},nanomole per milligram of protein,2022-05-28
4.3.0,umol/min/g{prot},micromole / minute / gram prot,2022-05-28
4.3.0,m[H2O],meter of water column,2022-05-28
4.3.0,mmol/{total_vol},millimole per total volume,2022-05-28
4.3.0,umol/h/g,micromole / hour / gram,2022-05-28
4.3.0,mU/g,millienzyme Unit per gram,2022-05-28
4.3.0,umol/mg{Cre},micromole / milligram Cre,2022-05-28
4.3.0,{#}/mL,number per milliliter,2022-05-28
4.3.0,pg/dL,picogram per deciliter,2022-05-28
4.3.0,mg/(8.h),milligram per 8 hour,2022-05-28
4.3.0,mL/kg/min,milliliter per kilogram per minute,2022-05-28
4.3.0,meq/m2,milliequivalent per square meter,2022-05-28
4.3.0,ms,millisecond,2022-05-28
4.3.0,ug/mL,microgram per milliliter,2022-05-28
4.3.0,ug/mg{Cre},microgram / milligram Cre,2022-05-28
4.3.0,mL/kg/d,milliliter per kilogram per day,2022-05-28
4.3.0,mL/cm[H2O],milliliter / centimeter of water column,2022-05-28
4.3.0,meq/mL,milliequivalent per milliliter,2022-05-28
4.3.0,umol/g{hemoglobin},micromole per gram of hemoglobin,2022-05-28
4.3.0,osm/L,osmole per liter,2022-05-28
4.3.0,{Ct},crossing threshold,2022-05-28
4.3.0,mg/g{Cre},milligram / gram Cre,2022-05-28
4.3.0,nU/mL,nanoenzyme unit per milliliter,2022-05-28
4.3.0,nmol/min/mL,nanomole per minute per milliliter,2022-05-28
4.3.0,ug/g{creat},microgram per gram of creatinine,2022-05-28
4.3.0,mmol/(12.h),millimole per 12 hour,2022-05-28
4.3.0,uV,microvolt,2022-05-28
4.3.0,mg,milligram,2022-05-28
4.3.0,ug/kg/h,microgram per kilogram per hour,2022-05-28
4.3.0,nmol/h/mL,nanomole per hour per milliliter,2022-05-28
4.3.0,ng/mg{Protein},nanogram / milligram Protein,2022-05-28
4.3.0,mmol/(8.h),millimole per 8 hour,2022-05-28
4.3.0,nmol/mL,nanomole per milliliter,2022-05-28
4.3.0,ueq,microequivalents,2022-05-28
4.3.0,pA,picoampere,2022-05-28
4.3.0,ng/kg,nanogram per kilogram,2022-05-28
4.3.0,mg/{specimen},milligram per specimen,2022-05-28
4.3.0,mg/(24.h),milligram per 24 hour,2022-05-28
4.3.0,nmol/s/L,nanomole per second per liter,2022-05-28
4.3.0,nmol/m/mg{protein},nanomole per meter per milligram of protein,2022-05-28
4.3.0,umol/min/g,micromole per minute per gram,2022-05-28
4.3.0,{Cell},Cell,2022-05-28
4.3.0,mg/wk,milligram per week,2022-05-28
